level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,topic_distribution
1091,168140,150548,1,Snapchat,,"['crash', 'last', 'update']",2019-04-10,96059,it crashes ...last update,2,it crash last update,Sam Z,"[0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.05031446540880505, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.03563941299790357, 0.031446540880503145, 0.05031446540880505, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.04612159329140463, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145]"
1092,168141,150549,1,Snapchat,,"['not', 'find', 'trophy', 'anymore']",2019-04-10,96060,I cant find my trophies anymore.,5,i can not find my trophy anymore,Corrine Snider,"[0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03354297693920335, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.05241090146750526, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.04821802935010484, 0.04821802935010482, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314]"
1093,168143,150551,1,Snapchat,,"['use', 'awesome', 'whenever', 'try', 'post', 'video', 'story', 'video', 'cut', 'video', 'report', 'begin', 'second', 'snap', 'instead', 'rest', 'video', 'wonder', 'many', 'people', 'have', 'watch', 'story', 'feel', 'literally', 'dumb', 'hell', 'post', 'thing', 'twice']",2019-04-08,96062,Used to be awesome but now whenever I try to post a video to my story it cuts it off and reposts the beginning as the second snap instead of the rest of the video . I wonder how many people have watched my story and felt that I was literally dumb as hell for posting the same thing twice .,2,used to be awesome but now whenever i try to post a video to my story a video cut a video off and report the beginning a the second snap instead of the rest of a video i wonder how many people have watched my story and felt that i was literally dumb a hell for posting the same thing twice,Zero H,"[0.02252252252252252, 0.03603603603603605, 0.049549549549549564, 0.04204204204204205, 0.024024024024024024, 0.04204204204204205, 0.039039039039039054, 0.02252252252252252, 0.04204204204204205, 0.03153153153153154, 0.02252252252252252, 0.024024024024024024, 0.054054054054054064, 0.02252252252252252, 0.030030030030030037, 0.024024024024024024, 0.02252252252252252, 0.02252252252252252, 0.02252252252252252, 0.03003003003003003, 0.039039039039039054, 0.03153153153153154, 0.027027027027027032, 0.030030030030030037, 0.043543543543543554, 0.0960960960960961, 0.02252252252252252, 0.039039039039039054, 0.02252252252252252, 0.02252252252252252]"
1094,168144,150552,1,Snapchat,,"['not', 'edit', 'someone', 'name', 'anymore', 'flashback', 'inconvenience', 'reason', 'option', 'remove']",2019-04-12,96063,"Cant edit someones name anymore, no more flashbacks, inconveniences for no reason. Why were these option removed?",1,can not edit someone name anymore no more flashback inconvenience for no reason why were these option removed,C.J Zarif,"[0.029629629629629634, 0.02777777777777778, 0.02777777777777778, 0.02777777777777778, 0.037037037037037056, 0.029629629629629634, 0.02777777777777778, 0.04814814814814816, 0.040740740740740765, 0.02777777777777778, 0.02777777777777778, 0.06111111111111114, 0.02777777777777778, 0.02777777777777778, 0.029629629629629634, 0.04444444444444447, 0.0351851851851852, 0.02777777777777778, 0.03333333333333335, 0.029629629629629638, 0.04444444444444447, 0.02777777777777778, 0.02777777777777778, 0.02777777777777778, 0.037037037037037056, 0.02777777777777778, 0.02777777777777778, 0.03703703703703706, 0.046296296296296315, 0.02777777777777778]"
1095,168163,150571,1,Snapchat,,"['hate', 'see', 'people', 'be', 'story', 'stop', 'suggest', 'thing', 'new', 'update', 'be', 'rubbish', 'force', 'not', 'select', 'hate', 'snap', 'text', 'sometimes', 'come', 'go', 'read', 'screen', 'be', 'blank', 'exit', 'go', 'back', 'hop', 'text', 'be', 'text', 'be', 'be', 'read']",2019-04-12,96102,"18.3.18 - hate seeing other people's stories and stop suggesting things. 14.1.18-the new update is rubbish and was forced. Not selected. HATE IT! 19.11.17 - snap text sometimes comes in, go to read them and the screen is blank. Exit to go back in hoping text is there, but no text. It's 'been read'.",3,hate seeing other people is story and stop suggesting thing the new update is rubbish and was forced not selected hate it snap text sometimes come in go to read them and the screen is blank exit to go back in hoping text is there but no text it is been read,Ozzy Jay,"[0.02314814814814815, 0.02314814814814815, 0.03703703703703706, 0.03858024691358027, 0.027777777777777783, 0.02314814814814815, 0.04783950617283953, 0.0771604938271605, 0.024691358024691364, 0.029320987654320993, 0.024691358024691364, 0.041666666666666685, 0.04783950617283953, 0.024691358024691364, 0.030864197530864217, 0.040123456790123475, 0.02314814814814815, 0.02314814814814815, 0.02314814814814815, 0.024691358024691364, 0.07253086419753088, 0.035493827160493846, 0.026234567901234577, 0.03086419753086421, 0.02314814814814815, 0.04938271604938274, 0.02314814814814815, 0.03703703703703706, 0.02314814814814815, 0.02314814814814815]"
1096,168164,150572,1,Snapchat,,"['way', 'many', 'bug', 'have', 'not', 'be', 'fix', 'snap', 'call', 'notification', 'show', 'active', 'even', 'call', 'be', 'longer', 'present', 'snap', 'call', 'kington', 'continue', 'even', 'pick', 'not', 'gallery', 'picture', 'show', 'try', 'send', 'multiple']",2019-04-08,96103,Way too many bugs that have not been fixed. - Snap call notification shows up as active even when the call is no longer present - Snap call ringtone continues even after picking up - Not all gallery pictures show up when trying to send one or multiple.,1,way too many bug that have not been fixed snap call notification show up a active even when the call is no longer present snap call kington continues even after picking up not all gallery picture show up when trying to send one or multiple,Diana Guerrero,"[0.0210970464135021, 0.023909985935302386, 0.033755274261603366, 0.022503516174402244, 0.0210970464135021, 0.023909985935302386, 0.0379746835443038, 0.04641350210970464, 0.03375527426160337, 0.035161744022503515, 0.022503516174402244, 0.03234880450070324, 0.035161744022503515, 0.029535864978902943, 0.039381153305203934, 0.04781997187060478, 0.022503516174402244, 0.0210970464135021, 0.0379746835443038, 0.03234880450070323, 0.04781997187060478, 0.040787623066104076, 0.022503516174402244, 0.025316455696202524, 0.052039381153305184, 0.029535864978902954, 0.052039381153305184, 0.03375527426160337, 0.03234880450070323, 0.04360056258790436]"
1097,168167,150575,1,Snapchat,,"['try', 'make', 'snap', 'look', 'someone', 'else', 'be', 'blink', 'often', 'minute', 'have', 'great', 'variety', 'different', 'font', 'great', 'variety', 'different', 'font', 'disappear', 'have', 'past', 'several', 'week', 'not', 'snap', 'wo', 'blink', 'not', 'complain', 'fix']",2019-04-09,96129,When u try to make a snap or looking at someone else's it just blinks off!!!...then one minute I have a great variety of different fonts & then they disappear & I'll only have a few!!!.. and the past several weeks it won't snap w/o blinking off!.. I'm not the only one complaining. FIX THIS!!!!!!,2,when you try to make a snap or looking at someone else is it just blink often one minute i have a great variety of different font and then a great variety of different font disappear and i will only have a few and the past several week it will not snap wo blinking off i am not the only one complaining fix this,Kristy Jackson,"[0.021645021645021637, 0.025974025974025972, 0.0404040404040404, 0.024531024531024525, 0.021645021645021637, 0.023088023088023078, 0.06349206349206347, 0.03318903318903319, 0.021645021645021637, 0.04184704184704185, 0.03751803751803752, 0.0303030303030303, 0.04184704184704185, 0.05339105339105338, 0.031746031746031744, 0.0678210678210678, 0.021645021645021637, 0.024531024531024525, 0.059163059163059147, 0.021645021645021637, 0.05339105339105338, 0.02308802308802308, 0.023088023088023078, 0.027417027417027413, 0.023088023088023078, 0.03896103896103897, 0.025974025974025965, 0.023088023088023078, 0.03318903318903319, 0.021645021645021637]"
1098,168168,150576,1,Snapchat,,"['have', 'send', 'several', 'bugreport', 'month', 'not', 'see', 'writing', 'text', 'bar', 'be', 'immovable', 'always', 'keyboard', 'top', 'snap', 'come', 'search_bar', 'have', 'wait', 'get', 'open', 'search_bar', 'not', 'change', 'plain', 'text', 'big', 'font', 'option', 'write', 'get', 'notification', 'long', 'have', 'get', 'snap', 'often', 'not', 'several', 'thing', 'use', 'nokia', 'android']",2019-04-08,96130,"I've sent several buggreports for about a month now. Can't see what I'm writing, since the text bar is immovable and always under my keybord, top snap comes under the search bar, so I have to wait until I get one more before I can open it, can't change between plain text, big font, and the other options when I write, get notifications long after I've gotten the snap, often not at all, and several other things. I use a Nokia 8.1 with Android 9.",1,i have sent several bugreports for about a month now can not see what i am writing since the text bar is immovable and always under my keyboard top snap come under the search bar so i have to wait until i get one more before i can open the search bar can not change between plain text big font and the other option when i write get notification long after i have gotten the snap often not at all and several other thing i use a nokia with android,Paul See,"[0.02996254681647942, 0.01872659176029963, 0.042446941323345845, 0.033707865168539346, 0.021223470661672916, 0.019975031210986274, 0.03620474406991263, 0.03370786516853934, 0.01997503121098627, 0.04494382022471913, 0.01872659176029963, 0.024968789013732846, 0.05742821473158553, 0.03620474406991263, 0.01997503121098627, 0.04119850187265919, 0.03121098626716606, 0.01997503121098627, 0.02996254681647942, 0.01997503121098627, 0.058676654182272164, 0.01872659176029963, 0.01997503121098627, 0.05867665418227218, 0.06491885143570539, 0.021223470661672916, 0.01872659176029963, 0.03870162297128591, 0.08114856429463173, 0.01872659176029963]"
1099,168169,150577,1,Snapchat,,"['make', 'phone', 'battery', 'run', 'power', 'fast', 'first', 'dint', 'think', 'application', 'try', 'download', 'use', 'time', 'time', 'download', 'matter', 'much', 'space', 'have', 'free', 'make', 'fully', 'charge', 'phone', 'run', 'matter', 'hour', 'even', 'application', 'be', 'close']",2019-04-12,96131,made my phone battery run out of power so fast. At first I didnt think it was the app until I tried to download and use for the 4th time. each time I download. No matter how much space I have free. It just makes a fully charged phone run out in a matter of hours. even when the app is closed.,1,made my phone battery run out of power so fast at first i dint think it was the application until i tried to download and use for the th time each time i download no matter how much space i have free it just make a fully charged phone run out in a matter of hour even when the application is closed,Francis,"[0.03561253561253561, 0.02136752136752136, 0.04700854700854701, 0.02136752136752136, 0.03846153846153846, 0.02136752136752136, 0.02136752136752136, 0.02136752136752136, 0.02136752136752136, 0.038461538461538464, 0.02991452991452992, 0.04700854700854701, 0.06980056980056977, 0.02136752136752136, 0.022792022792022786, 0.02136752136752136, 0.05698005698005697, 0.02421652421652421, 0.027065527065527062, 0.02136752136752136, 0.03561253561253562, 0.03276353276353276, 0.045584045584045586, 0.04985754985754986, 0.03418803418803419, 0.02136752136752136, 0.025641025641025633, 0.02991452991452992, 0.055555555555555546, 0.03988603988603989]"
1100,168171,150579,1,Snapchat,,"['snapshot', 'way', 'update', 'work', 'filter', 'agent', 'even', 'work', 'ne', 'fix', 'fast', 'dining', 'snapshot']",2019-04-07,96134,Snapchat was way betterbefore but now the more u update the less it works my fliters arent even working yall nedda fix it fast am dieing without snapchat😭❗,3,snapshot was way beterbefore but now the more you update the le the work my filter agent even working ya ned fix the fast am dining without snapshot,Elodie Cherry,"[0.02645502645502645, 0.02821869488536155, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.02821869488536155, 0.05291005291005292, 0.02645502645502645, 0.02645502645502645, 0.04056437389770724, 0.02821869488536155, 0.04056437389770724, 0.02821869488536155, 0.02645502645502645, 0.035273368606701945, 0.02645502645502645, 0.02645502645502645, 0.02645502645502645, 0.08818342151675483, 0.02645502645502645, 0.02645502645502645, 0.03174603174603175, 0.02645502645502645, 0.031746031746031744, 0.04056437389770724, 0.044091710758377436, 0.02645502645502645, 0.03350970017636685, 0.05114638447971781, 0.02645502645502645]"
1101,168172,150580,1,Snapchat,,"['quality', 'android', 'camera', 'have', 'catch', 'surpassed', 'case', 'phone', 'past', 'year', 'application', 'application', 'be', 'developer', 'continue', 'not', 'address', 'tho', 'major_flaw', 'cod', 'android', 'operating_system', 'result', 'image', 'quality', 'continue', 'get', 'bad', 'ironically', 'recently', 'upgrade', 'galaxy', 'galaxy', 'quality', 'picture', 'produce', 'even', 'bad', 'even_though', 'advanced', 'camera', 'system', 'smartphone', 'market']",2019-04-07,96135,"The quality of android cameras have caught up to and surpassed in some cases that of iphones in the past year. This app and it's developers continue to not address thos MAJOR flaw in coding for android operating systems and as a result image quality continues to get worse (ironically). I recently upgraded from the galaxy s8 to galaxy s10+ and the quality of pictures produced are even worse now, even though the s10+ has one of the most advanced camera systems in the smartphone market.",1,the quality of android camera have caught up to and surpassed in some case that of phone in the past year this application and this application is developer continue to not address tho major flaw in coding for android operating system and a a result image quality continues to get worse ironically i recently upgraded from the galaxy s to galaxy s and the quality of picture produced are even worse now even though the s has one of the most advanced camera system in the smartphone market,Eric Riederer,"[0.025839793281653752, 0.020671834625322995, 0.028423772609819126, 0.020671834625322995, 0.08397932816537468, 0.03359173126614988, 0.04005167958656331, 0.05167958656330749, 0.031007751937984496, 0.03359173126614988, 0.03229974160206719, 0.046511627906976744, 0.024547803617571064, 0.02454780361757106, 0.019379844961240306, 0.02971576227390181, 0.019379844961240306, 0.043927648578811374, 0.025839793281653752, 0.03875968992248063, 0.03875968992248063, 0.05555555555555555, 0.031007751937984503, 0.031007751937984492, 0.031007751937984503, 0.019379844961240306, 0.04005167958656331, 0.020671834625322995, 0.02713178294573644, 0.031007751937984496]"
1102,168174,150582,1,Snapchat,,"['video', 'voice_changer', 'work', 'time', 'have', 'get', 'right', 'first', 'time', 'crackle', 'sound', 'audio', 'second', 'video', 'take', 'close', 'application', 'reopen', 'application']",2019-04-07,96137,video with voice changer only works 1 time you have to get it right the first time or it has like a crackling sound in the audio the second video you take unless you close the app and reopen it.,3,video with voice changer only work time you have to get it right the first time or it has like a crackling sound in the audio the second video you take unless you close the application and reopen the application,Tana Zebrowski,"[0.026143790849673193, 0.027777777777777766, 0.03431372549019608, 0.02777777777777777, 0.02777777777777777, 0.024509803921568617, 0.026143790849673196, 0.03594771241830065, 0.024509803921568617, 0.037581699346405234, 0.03594771241830065, 0.05555555555555555, 0.02777777777777777, 0.026143790849673193, 0.042483660130718956, 0.024509803921568617, 0.0392156862745098, 0.026143790849673193, 0.026143790849673193, 0.02777777777777777, 0.024509803921568617, 0.03594771241830065, 0.0392156862745098, 0.06862745098039215, 0.024509803921568617, 0.062091503267973844, 0.02777777777777777, 0.024509803921568617, 0.032679738562091505, 0.03594771241830065]"
1103,168175,150583,1,Snapchat,,"['hate', 'see', 'people', 'open', 'message', 'dint', 'reply', 'little', 'open', 'triangle', 'fact', 'last', 'person', 'read', 'people', 'message', 'leave', 'people', 'open', 'suppose', 'open', 'squarely', 'be', 'do', 'annoy']",2019-04-08,96138,I hate seeing that people opened my message and didnt reply (the little open triangle) when in fact I was the last person to read their message and leave them on open (its supposed to be an open square)...why is it DOING THIS?!? IM ANNOYED,1,i hate seeing that people opened my message and dint reply the little open triangle when in fact i was the last person to read people message and leave people on open its supposed to be an open squarely is it doing this i annoyed,Alyssa Kordvani,"[0.023809523809523805, 0.02698412698412698, 0.0380952380952381, 0.04920634920634921, 0.023809523809523805, 0.025396825396825393, 0.030158730158730156, 0.03650793650793651, 0.03333333333333334, 0.023809523809523805, 0.031746031746031744, 0.025396825396825397, 0.023809523809523805, 0.025396825396825397, 0.023809523809523805, 0.025396825396825393, 0.057142857142857134, 0.023809523809523805, 0.023809523809523805, 0.03492063492063493, 0.03650793650793651, 0.03650793650793652, 0.025396825396825393, 0.04761904761904762, 0.05396825396825398, 0.028571428571428567, 0.023809523809523805, 0.028571428571428567, 0.07936507936507935, 0.03333333333333334]"
1104,168177,150585,1,Snapchat,,"['ever', 'recent', 'update', 'snapshot', 'not', 'be', 'notify', 'time', 'get', 'message', 'picture', 'have', 'restart', 'phone', 'download', 'snapshot', 'phone', 'stop', 'notify', 'couple', 'snap', 'great', 'application', 'definitely_recommend', 'also', 'recommend', 'look', 'be', 'cause', 'problem', 'not', 'problem', 'either']",2019-04-09,96141,ever since the most recent update snapchat has not been notifying me all the time when I get message or pictures. I have to restart my phone or redownload snapchat only for it to stop notifying me after a couple snaps. other then that great app definitely recommend but also recommend looking into what's causing this problem. I'm not the only one who as it either.,4,ever since the most recent update snapshot has not been notifying me all the time when i get message or picture i have to restart my phone or download snapshot only for my phone to stop notifying me after a couple snap other then that great application definitely recommend but also recommend looking into what is causing this problem i am not the only one who a this problem either,Daniel Kraushaar,"[0.045007032348804515, 0.02109704641350211, 0.02531645569620253, 0.02109704641350211, 0.029535864978902964, 0.025316455696202535, 0.0618846694796062, 0.02109704641350211, 0.02250351617440225, 0.07032348804500703, 0.023909985935302396, 0.03375527426160339, 0.05344585091420535, 0.023909985935302396, 0.023909985935302396, 0.049226441631504934, 0.03516174402250353, 0.03516174402250353, 0.05625879043600564, 0.02109704641350211, 0.023909985935302396, 0.02250351617440225, 0.02812939521800282, 0.04360056258790438, 0.02250351617440225, 0.03094233473980311, 0.03375527426160338, 0.04219409282700423, 0.030942334739803103, 0.02250351617440225]"
1105,168178,150586,1,Snapchat,,"['hate', 'new', 'update', 'be', 'application', 'unload', 'duplicate', 'story', 'try', 'unload', 'record', 'long', 'second', 'load', 'second', 'duplicate', 'do', 'not', 'know', 'anyone_else', 'be', 'currently', 'have', 'problem', 'have', 'samsung_galaxy', 'samsung_galaxy', 'do', 'not', 'start', 'problem', 'new', 'update', 'add']",2019-04-08,96142,I HATE the New Update. Why is this App Uploading DUPLICATES of my Story?? if Try to Upload a a Recording longer 10 seconds it just Uploads the SAME 10 seconds in Duplicates. I don't know if Anyone else is Currently having this problem but I have a Samsung Galaxy s8+ & it didn't start this Problem until the New Update was added.,2,i hate the new update why is this application unloading duplicate of my story if try to unload a a recording longer second it just load the same second in duplicate i do not know if anyone else is currently having this problem but i have a samsung galaxy s and a samsung galaxy s did not start this problem until the new update was added,T. H.,"[0.0243531202435312, 0.022831050228310498, 0.08371385083713849, 0.022831050228310498, 0.022831050228310498, 0.022831050228310498, 0.05022831050228311, 0.024353120243531198, 0.024353120243531198, 0.03196347031963471, 0.022831050228310498, 0.051750380517503816, 0.07762557077625569, 0.022831050228310498, 0.030441400304414005, 0.04718417047184171, 0.022831050228310498, 0.05022831050228311, 0.022831050228310498, 0.022831050228310498, 0.03652968036529681, 0.05022831050228311, 0.022831050228310498, 0.022831050228310498, 0.03500761035007611, 0.022831050228310498, 0.03348554033485541, 0.024353120243531198, 0.0258751902587519, 0.024353120243531198]"
1106,168180,150588,1,Snapchat,,"['update', 'update', 'doe', 'bring', 'memory', 'anymore', 'also', 'unable', 'search', 'memory', 'use', 'use', 'type', 'march', 'update', 'bring', 'whole', 'lot', 'memory', 'update', 'update', 'doe', 'show', 'anything', 'scroll', 'anything', 'not', 'search', 'also', 'not', 'watch', 'entire', 'story', 'snap', 'go', 'black', 'snap', 'have', 'audio', 'video', 'constantly', 'need', 'restart', 'application', 'annoying']",2019-04-07,96144,"Since the update it doesnt bring up my memories anymore. I'm also unable to search for a memory using the search bar... when I used to type in March 2018 it brought up a whole lot of memories. Now, since the update it doesnt show anything. I can scroll through them but cant search. 🙄😒 I also cant watch my entire story without some snaps just going black or some snaps only having audio, no video. I constantly need to restart the app. ANNOYING.",1,since the update the update doe bring up my memory anymore i am also unable to search for a memory using the search bar when i used to type in march the update brought up a whole lot of memory now since the update the update doe show anything i can scroll through anything but can not search i also can not watch my entire story without some snap just going black or some snap only having audio no video i constantly need to restart the application annoying,felisha keyz,"[0.018115942028985497, 0.05314009661835747, 0.03140096618357488, 0.03140096618357488, 0.02898550724637681, 0.02053140096618357, 0.11956521739130432, 0.04227053140096617, 0.027777777777777776, 0.04951690821256037, 0.024154589371980673, 0.039855072463768106, 0.02053140096618357, 0.05555555555555553, 0.041062801932367145, 0.03864734299516908, 0.03140096618357488, 0.021739130434782605, 0.018115942028985497, 0.02053140096618357, 0.027777777777777773, 0.030193236714975844, 0.021739130434782605, 0.02053140096618357, 0.026570048309178744, 0.04468599033816424, 0.018115942028985497, 0.02053140096618357, 0.02657004830917874, 0.028985507246376805]"
1107,168181,150589,1,Snapchat,,"['not', 'even', 'access', 'flashback', 'anymore', 'do', 'not', 'have', 'sham', 'purposely', 'make', 'application', 'bad']",2019-04-07,96145,I can't even access flashbacks anymore! And I don't have shazam. They're purposely making this app worse .,1,i can not even access flashback anymore and i do not have sham they are purposely making this application worse,Amzy Khan,"[0.029629629629629627, 0.027777777777777773, 0.03333333333333334, 0.027777777777777773, 0.027777777777777773, 0.027777777777777773, 0.027777777777777773, 0.04259259259259261, 0.04074074074074076, 0.038888888888888896, 0.027777777777777773, 0.06296296296296298, 0.031481481481481485, 0.038888888888888896, 0.029629629629629627, 0.05740740740740742, 0.027777777777777773, 0.027777777777777773, 0.027777777777777773, 0.027777777777777773, 0.03703703703703705, 0.027777777777777773, 0.031481481481481485, 0.027777777777777773, 0.04444444444444445, 0.031481481481481485, 0.029629629629629627, 0.029629629629629627, 0.029629629629629627, 0.027777777777777773]"
1108,168182,150590,1,Snapchat,,"['last', 'update', 'front_flash', 'be', 'dull', 'front_flash', 'doe', 'absolutely', 'nothing', 'really', 'suck', 'want', 'send', 'series', 'not', 'direct', 'lighting', 'fix', 'issue', 'would', 'forever', 'grateful']",2019-04-09,96147,Since the last update my front flash is so dull it does absolutely nothing :( really sucks when i want to send selfies when I'm not in direct lighting! If you fixed this issue I'd be forever grateful!,2,since the last update my front flash is so dull my front flash doe absolutely nothing really suck when i want to send series when i am not in direct lighting if you fixed this issue i would be forever grateful,Amber Elizabeth,"[0.02314814814814814, 0.02314814814814814, 0.05246913580246914, 0.02314814814814814, 0.02314814814814814, 0.03703703703703704, 0.05092592592592592, 0.02314814814814814, 0.03703703703703704, 0.03703703703703704, 0.04938271604938271, 0.033950617283950615, 0.02314814814814814, 0.04938271604938271, 0.04012345679012346, 0.030864197530864196, 0.029320987654320983, 0.02314814814814814, 0.032407407407407406, 0.03240740740740741, 0.030864197530864196, 0.047839506172839504, 0.03858024691358025, 0.029320987654320986, 0.04938271604938271, 0.02314814814814814, 0.03703703703703704, 0.02314814814814814, 0.02314814814814814, 0.02314814814814814]"
1109,168184,150592,1,Snapchat,,"['able', 'have', 'profile', 'profile', 'picture', 'would', 'love', 'whenever', 'try', 'view', 'story', 'screen', 'go', 'black', 'not', 'see', 'story']",2019-04-08,96149,"We should be able to have profiles and profile pictures! i would love that tbh. Now, whenever I try to view my story, the screen goes black and I cant see it.",3,we should be able to have profile and profile picture i would love that th now whenever i try to view my story the screen go black and i can not see my story,Taylor Thompson,"[0.02777777777777778, 0.026041666666666664, 0.027777777777777783, 0.02951388888888889, 0.04166666666666668, 0.0590277777777778, 0.026041666666666664, 0.057291666666666685, 0.026041666666666664, 0.06597222222222222, 0.026041666666666664, 0.03993055555555557, 0.031250000000000014, 0.027777777777777783, 0.02777777777777778, 0.036458333333333336, 0.026041666666666664, 0.026041666666666664, 0.026041666666666664, 0.03298611111111112, 0.0451388888888889, 0.026041666666666664, 0.026041666666666664, 0.026041666666666664, 0.03298611111111111, 0.04166666666666668, 0.026041666666666664, 0.026041666666666664, 0.03645833333333334, 0.026041666666666664]"
1110,168185,150593,1,Snapchat,,"['last', 'update', 'be', 'view', 'story', 'video', 'picture', 'turn', 'screen', 'black', 'not', 'see', 'anything', 'be', 'video', 'hear', 'not', 'see', 'anything', 'screen', 'be', 'black']",2019-04-07,96150,since the last update why is it that when you're viewing your story the video or picture turns the screen black and you can't see anything if it's a video you can hear it but you can't see anything because the screen is black,3,since the last update why is it that when you are viewing your story the video or picture turn the screen black and you can not see anything if it is a video you can hear it but you can not see anything because the screen is black,Shanae Branch,"[0.024509803921568617, 0.024509803921568617, 0.024509803921568617, 0.024509803921568617, 0.053921568627450976, 0.042483660130718956, 0.03921568627450981, 0.042483660130718956, 0.03921568627450981, 0.024509803921568617, 0.024509803921568617, 0.0392156862745098, 0.024509803921568617, 0.04575163398692811, 0.026143790849673193, 0.049019607843137254, 0.05065359477124183, 0.026143790849673193, 0.024509803921568617, 0.026143790849673193, 0.042483660130718956, 0.024509803921568617, 0.026143790849673193, 0.024509803921568617, 0.02777777777777777, 0.07843137254901958, 0.024509803921568617, 0.024509803921568617, 0.026143790849673193, 0.024509803921568617]"
1111,168193,150601,1,Snapchat,,"['do', 'save', 'post', 'story', 'memory', 'support', 'webster', 'instruction', 'must', 'not', 'update', 'do', 'exactly', 'say', 'save', 'option', 'be', 'not', 'anymore']",2019-04-09,96158,How do you save a post on your story to memories? your support website instructions must not be updated cuz I did exactly what that says and the save option isn't there anymore.,4,how do you save a post on your story to memory your support webster instruction must not be updated because i did exactly what that say and the save option is not there anymore,George,"[0.026041666666666664, 0.026041666666666664, 0.03472222222222223, 0.026041666666666664, 0.03125, 0.026041666666666664, 0.0451388888888889, 0.029513888888888888, 0.026041666666666664, 0.026041666666666664, 0.026041666666666664, 0.0434027777777778, 0.0434027777777778, 0.026041666666666664, 0.05729166666666668, 0.06597222222222222, 0.026041666666666664, 0.026041666666666664, 0.036458333333333336, 0.026041666666666664, 0.048611111111111126, 0.026041666666666664, 0.026041666666666664, 0.026041666666666664, 0.026041666666666664, 0.027777777777777776, 0.036458333333333336, 0.0451388888888889, 0.038194444444444454, 0.026041666666666664]"
1112,168194,150602,1,Snapchat,,"['keep', 'crash', 'everytime', 'try', 'open', 'chat', 'uninstale', 'instal', 'keep', 'do']",2019-04-09,96159,"Keeps crashing everytime I try opening my chats. Uninstalled it and 
reinstalled it but it keeps doing it.",5,keep crashing everytime i try opening my chat uninstaled it and installed it but it keep doing it,Mika,"[0.028735632183908035, 0.036398467432950186, 0.028735632183908035, 0.04406130268199233, 0.036398467432950186, 0.030651340996168574, 0.030651340996168574, 0.03065134099616857, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.030651340996168574, 0.028735632183908035, 0.05938697318007663, 0.028735632183908035, 0.03256704980842911, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.04597701149425287, 0.028735632183908035, 0.028735632183908035, 0.040229885057471264, 0.028735632183908035, 0.03065134099616857, 0.028735632183908035, 0.03065134099616857, 0.0421455938697318, 0.04789272030651341]"
1113,168195,150603,1,Snapchat,,"['be', 'good', 'overall', 'application', 'fact', 'camera', 'quality', 'be', 'grainy', 'android', 'use', 'screen', 'capture', 'unload', 'photosvideo', 'snapshot', 'ruin', 'quality', 'make', 'almost', 'pointless', 'use', 'use', 'samsung_galaxy', 'camera', 'look', 'time', 'better', 'camera', 'application', 'snapshot', 'particularly', 'take', 'video']",2019-04-08,96162,"Snapchat is a good overall app but the fact that the camera quality is so grainy for Android and they use screen capture when uploading photos/videos to Snapchat (ruining the quality) makes it almost pointless to use. I use the Samsung Galaxy S9+ and the camera looks a million times better in the camera app than on Snapchat, particularly when taking videos.",2,snapshot is a good overall application but the fact that the camera quality is so grainy for android and they use screen capture when unloading photosvideos to snapshot ruining the quality make it almost pointless to use i use the samsung galaxy s and the camera look a million time better in the camera application than on snapshot particularly when taking video,SeabassTheGr899,"[0.034074074074074076, 0.03259259259259259, 0.022222222222222216, 0.034074074074074076, 0.05185185185185185, 0.022222222222222216, 0.022222222222222216, 0.048888888888888885, 0.022222222222222216, 0.022222222222222216, 0.023703703703703696, 0.05185185185185185, 0.05185185185185185, 0.08888888888888886, 0.023703703703703696, 0.022222222222222216, 0.035555555555555556, 0.023703703703703696, 0.053333333333333316, 0.022222222222222216, 0.03407407407407407, 0.023703703703703696, 0.035555555555555556, 0.034074074074074076, 0.023703703703703696, 0.035555555555555556, 0.035555555555555556, 0.022222222222222216, 0.022222222222222216, 0.023703703703703696]"
