level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,topic_distribution
1304,168301,150709,1,Snapchat,,"['face', 'filter', 'do', 'not', 'work', 'lot']",2019-04-06,96316,The face filters dont work a lot,3,the face filter do not work a lot,Lyla and lesli love,"[0.027233115468409595, 0.027233115468409595, 0.03957879448075527, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.03957879448075527, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.02929072863713388, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.027233115468409595, 0.02929072863713388, 0.027233115468409595, 0.03134834180585815, 0.027233115468409595, 0.02929072863713388, 0.027233115468409595, 0.045751633986928116, 0.0478092471556524, 0.027233115468409595, 0.027233115468409595]"
1305,168305,150713,1,Snapchat,,"['hell', 'do', 'face', 'swap', 'go', 'application', 'instal', 'last', 'year', 'instal', 'application', 'year', 'face', 'swap', 'be', 'go', 'fix']",2019-04-05,96320,okay where the hell did the face swap go i had this app installed last year and reinstalled it this year and now the face swap is gone? please fix this,1,okay where the hell did the face swap go i had this application installed last year and installed this application this year and now the face swap is gone please fix this,Gabriel Jarrett,"[0.023719165085388995, 0.023719165085388995, 0.047016656124815495, 0.023719165085388995, 0.05776934429685851, 0.023719165085388995, 0.055977229601518005, 0.023719165085388995, 0.023719165085388995, 0.0362639679527725, 0.023719165085388995, 0.025511279780729496, 0.027303394476069998, 0.023719165085388995, 0.023719165085388995, 0.023719165085388995, 0.023719165085388995, 0.023719165085388995, 0.023719165085388995, 0.025511279780729496, 0.025511279780729496, 0.023719165085388995, 0.023719165085388995, 0.025511279780729496, 0.027303394476069998, 0.04343242673413451, 0.023719165085388995, 0.023719165085388995, 0.027303394476069998, 0.05597722960151802, 0.025511279780729496, 0.023719165085388995, 0.023719165085388995, 0.04343242673413451]"
1306,168306,150714,1,Snapchat,,"['not', 'working_properly', 'get', 'camera']",2019-04-06,96321,not working properly getting camera of again and again,1,not working properly getting camera of again and again,Mankirat Kaur,"[0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.028758169934640535, 0.026737967914438516, 0.030778371954842558, 0.040879382055852655, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.040879382055852655, 0.028758169934640535, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.028758169934640535, 0.0348187759952466, 0.026737967914438516, 0.028758169934640535, 0.026737967914438516, 0.0449197860962567, 0.03279857397504457, 0.026737967914438516, 0.026737967914438516, 0.0449197860962567, 0.026737967914438516, 0.026737967914438516]"
1307,168345,150753,1,Snapchat,,"['guy', 'delete', 'snapshot', 'not', 'let', 'log', 'may', 'kill', 'force']",2019-04-06,96369,you guys delete Snapchat. it wont let you log in. u might kill yourself if you force it!,1,you guy delete snapshot it will not let you log in you might kill yourself if you force it,Rhea Kristine Tagle,"[0.027749111340442608, 0.025799793601651185, 0.029698429079234034, 0.04334365325077399, 0.025799793601651185, 0.025799793601651185, 0.025799793601651185, 0.03749570003439972, 0.035546382295608296, 0.027749111340442608, 0.025799793601651185, 0.025799793601651185, 0.03944501777319114, 0.03749570003439972, 0.025799793601651185, 0.027749111340442608, 0.025799793601651185, 0.027749111340442608, 0.025799793601651185, 0.025799793601651185, 0.025799793601651185, 0.03164774681802545, 0.025799793601651185, 0.035546382295608296, 0.025799793601651185, 0.025799793601651185, 0.027749111340442608, 0.027749111340442608, 0.03164774681802545, 0.04334365325077399, 0.025799793601651185, 0.027749111340442608, 0.027749111340442608, 0.025799793601651185]"
1308,168349,150757,1,Snapchat,,"['get', 'galaxy', 'front_face', 'camera', 'not', 'zoom']",2019-04-06,96373,just got the Galaxy s10 and the front facing camera won't zoom out.,1,just got the galaxy s and the front facing camera will not zoom out,Sara Guerrera,"[0.026260504201680676, 0.026260504201680676, 0.03816526610644258, 0.026260504201680676, 0.030228758169934648, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.036181139122315596, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.03221288515406163, 0.04411764705882353, 0.02824463118580766, 0.026260504201680676, 0.02824463118580766, 0.02824463118580766, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.04411764705882353, 0.026260504201680676, 0.04213352007469655, 0.03816526610644258, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676]"
1309,168358,150766,1,Snapchat,,"['new', 'update', 'not', 'even', 'save', 'photo', 'camera_roll', 'chat']",2019-04-05,96383,on this new update u cant even save the photos to yojr camera roll in the chat,3,on this new update you can not even save the photo to your camera roll in the chat,Vory Clark,"[0.02579979360165119, 0.02579979360165119, 0.02579979360165119, 0.02774911134044261, 0.037495700034399726, 0.02579979360165119, 0.02579979360165119, 0.02579979360165119, 0.02579979360165119, 0.02579979360165119, 0.02579979360165119, 0.02774911134044261, 0.02774911134044261, 0.037495700034399726, 0.02579979360165119, 0.02774911134044261, 0.02579979360165119, 0.02579979360165119, 0.02774911134044261, 0.029698429079234038, 0.02579979360165119, 0.02579979360165119, 0.02774911134044261, 0.02774911134044261, 0.02579979360165119, 0.029698429079234038, 0.02579979360165119, 0.02774911134044261, 0.03164774681802545, 0.02774911134044261, 0.0355463822956083, 0.05309024194473111, 0.04139433551198257, 0.04139433551198257]"
1310,168359,150767,1,Snapchat,,"['sometimes', 'filter', 'glitch']",2019-04-05,96384,sometimes the filters glitch,4,sometimes the filter glitch,Hanna Stayer,"[0.027746947835738073, 0.027746947835738073, 0.034036256011838704, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.046614872364039966, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.03613269207053891, 0.027746947835738073, 0.042422000246639543, 0.027746947835738073]"
1311,168364,150772,1,Snapchat,,"['sometimes', 'slow', 'definitely', 'not', 'optimize', 'anymore', 'old', 'phone']",2019-04-06,96390,"sometimes can slow down, definitely not optimized anymore for older phones",4,sometimes can slow down definitely not optimized anymore for older phone,Andrew Snyder,"[0.02535496957403652, 0.02535496957403652, 0.02535496957403652, 0.02535496957403652, 0.029186387198557595, 0.033017804823078666, 0.029186387198557595, 0.02535496957403652, 0.04259634888438135, 0.02535496957403652, 0.02535496957403652, 0.02535496957403652, 0.03876493125986028, 0.036849222447599736, 0.04259634888438135, 0.02535496957403652, 0.02535496957403652, 0.02727067838629706, 0.02535496957403652, 0.02535496957403652, 0.02535496957403652, 0.02535496957403652, 0.02535496957403652, 0.02727067838629706, 0.04451205769664189, 0.02727067838629706, 0.029186387198557595, 0.02535496957403652, 0.02727067838629706, 0.02535496957403652, 0.02535496957403652, 0.03876493125986028, 0.04259634888438135, 0.02727067838629706]"
1312,168394,150802,1,Snapchat,,"['last', 'update', 'doe', 'not', 'work', 'anymore', 'refresh', 'lens', 'everything', 'doe', 'not', 'apply', 'lens', 'everything']",2019-04-06,96427,"After the last update it doesn't work anymore. Refreshes lenses and everything, but doesn't apply them... :(",1,after the last update it doe not work anymore refreshes lens and everything but doe not apply lens and everything,Ilaria Patrizii Bernardi,"[0.023719165085388988, 0.02551127978072949, 0.023719165085388988, 0.023719165085388988, 0.0649378030782205, 0.023719165085388988, 0.023719165085388988, 0.023719165085388988, 0.023719165085388988, 0.029095509171410492, 0.023719165085388988, 0.02551127978072949, 0.03088762386675099, 0.05239300021083699, 0.038056082648113, 0.023719165085388988, 0.029095509171410492, 0.023719165085388988, 0.03267973856209149, 0.02551127978072949, 0.023719165085388988, 0.023719165085388988, 0.02551127978072949, 0.02551127978072949, 0.023719165085388988, 0.034471853257431996, 0.036263967952772494, 0.0470166561248155, 0.034471853257431996, 0.023719165085388988, 0.023719165085388988, 0.03984819734345349, 0.023719165085388988, 0.023719165085388988]"
1313,168395,150803,1,Snapchat,,"['new', 'update', 'be', 'terrible', 'doe', 'not', 'notify', 'have', 'receive', 'snap', 'filter', 'not', 'work', 'not', 'send', 'lot', 'message', 'snap', 'multiple', 'contact', 'closing', 'application']",2019-04-06,96428,new update is terrible doesn't notify me when I've received a chat or snap filters not working and won't send alot of my messages Or snap to multiple contacts at once with out closing app,1,new update is terrible doe not notify me when i have received a chat or snap filter not working and will not send a lot of my message or snap to multiple contact at once with out closing application,Jugraj Singh,"[0.02360745293142132, 0.02194907813871817, 0.03024095210223392, 0.02194907813871817, 0.053458199200078015, 0.02194907813871817, 0.02194907813871817, 0.025265827724124473, 0.02194907813871817, 0.025265827724124473, 0.02858257730953077, 0.02194907813871817, 0.02194907813871817, 0.07667544629792211, 0.02194907813871817, 0.02360745293142132, 0.02194907813871817, 0.036874451273046525, 0.02194907813871817, 0.031899326894937075, 0.02194907813871817, 0.02194907813871817, 0.02194907813871817, 0.026924202516827617, 0.02194907813871817, 0.041849575651155976, 0.025265827724124473, 0.04682470002926543, 0.026924202516827617, 0.053458199200078015, 0.026924202516827617, 0.04516632523656226, 0.02194907813871817, 0.02194907813871817]"
1314,168396,150804,1,Snapchat,,"['not', 'happy', 'not', 'mute', 'story', 'say', 'certain', 'people', 'mute', 'go', 'story', 'certain', 'people', 'pop', 'frustrating', 'do', 'not', 'want', 'see']",2019-04-06,96429,"Not happy you can't mute stories. It says certain people are muted, but when I go through stories they pop up and its frustrating because I don't want to see it.",3,not happy you can not mute story it say certain people are muted but when i go through story certain people pop up and it frustrating because i do not want to see it,StopWhatYerDoing,"[0.022281639928698756, 0.025648643295702125, 0.035749653396712225, 0.059318676965735784, 0.022281639928698756, 0.022281639928698756, 0.035749653396712225, 0.02396514161220044, 0.025648643295702125, 0.04585066349772232, 0.022281639928698756, 0.022281639928698756, 0.022281639928698756, 0.0677361853832442, 0.03743315508021391, 0.022281639928698756, 0.022281639928698756, 0.025648643295702125, 0.02396514161220044, 0.02396514161220044, 0.022281639928698756, 0.04416716181422064, 0.022281639928698756, 0.04585066349772232, 0.022281639928698756, 0.0273321449792038, 0.025648643295702125, 0.0273321449792038, 0.0273321449792038, 0.022281639928698756, 0.022281639928698756, 0.02396514161220044, 0.022281639928698756, 0.035749653396712225]"
1315,168420,150828,1,Snapchat,,"['get', 'doe', 'not', 'support', 'different', 'front_camera', 'default', 'take', 'different', 'front_camera', 'annoying']",2019-04-05,96458,got the S10.. it doesn't support the different front camera.. by default it takes the zoomed camera.. annoying.,1,got the s the s doe not support the different front camera by default the s take the different front camera annoying,IBz Z,"[0.03932461873638344, 0.02636165577342048, 0.0559912854030501, 0.05413943355119826, 0.02450980392156863, 0.02450980392156863, 0.02450980392156863, 0.030065359477124184, 0.03747276688453159, 0.02636165577342048, 0.02450980392156863, 0.02450980392156863, 0.02450980392156863, 0.03747276688453159, 0.02450980392156863, 0.02636165577342048, 0.02450980392156863, 0.028213507625272333, 0.02450980392156863, 0.031917211328976035, 0.02450980392156863, 0.02450980392156863, 0.02450980392156863, 0.02450980392156863, 0.02636165577342048, 0.02450980392156863, 0.03932461873638344, 0.02450980392156863, 0.030065359477124184, 0.02450980392156863, 0.041176470588235294, 0.02636165577342048, 0.02636165577342048, 0.02450980392156863]"
1316,168422,150830,1,Snapchat,,"['load', 'first', 'snap', 'take', 'video', 'not', 'load', 'rest', 'snapshot', 'fix', 'have', 'samsung_galaxy', 'note']",2019-04-06,96461,it only uploads my first snap when taking videos it wont load the rest of the snapchats please fix I have a Samsung galaxy Note 9,1,it only load my first snap when taking video it will not load the rest of the snapshot please fix i have a samsung galaxy note,byron clegg,"[0.024925224327018956, 0.024925224327018956, 0.05882352941176472, 0.04187437686939184, 0.024925224327018956, 0.024925224327018956, 0.026808463498393723, 0.024925224327018956, 0.03434142018389279, 0.024925224327018956, 0.026808463498393723, 0.024925224327018956, 0.026808463498393723, 0.03999113769801708, 0.026808463498393723, 0.024925224327018956, 0.024925224327018956, 0.024925224327018956, 0.024925224327018956, 0.024925224327018956, 0.024925224327018956, 0.038107898526642314, 0.024925224327018956, 0.024925224327018956, 0.024925224327018956, 0.028691702669768487, 0.024925224327018956, 0.03245818101251801, 0.026808463498393723, 0.049407333554890895, 0.03245818101251801, 0.03622465935526755, 0.024925224327018956, 0.024925224327018956]"
1317,168425,150833,1,Snapchat,,"['hate', 'new', 'update', 'kiss']",2019-04-06,96464,i hate the new update (x2),1,i hate the new update kiss,A Google User,"[0.02984338389443829, 0.02984338389443829, 0.027746947835738077, 0.027746947835738077, 0.03613269207053891, 0.027746947835738077, 0.02984338389443829, 0.027746947835738077, 0.027746947835738077, 0.02984338389443829, 0.02984338389443829, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.0319398199531385, 0.027746947835738077, 0.04032556418793933, 0.02984338389443829, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.02984338389443829, 0.027746947835738077, 0.04242200024663955, 0.027746947835738077, 0.027746947835738077, 0.02984338389443829, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077]"
1318,168426,150834,1,Snapchat,,"['do', 'not', 'like', 'new', 'updating', 'camera', 'zoom', 'issue']",2019-04-05,96465,i didn't like the new updating plus there has camera zoom issue,1,i did not like the new updating plus there has camera zoom issue,Sarah 99,"[0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.029290728637133875, 0.029290728637133875, 0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.03546356814330671, 0.03957879448075527, 0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.037521181312030985, 0.02723311546840959, 0.02723311546840959, 0.041636407649479554, 0.04780924715565239, 0.029290728637133875, 0.02723311546840959, 0.02723311546840959, 0.02723311546840959, 0.029290728637133875, 0.02723311546840959]"
1319,168427,150835,1,Snapchat,,"['mean', 'fine', 'guess', 'fact', 'be', 'take', 'ton', 'storage', 'suck', 'hell', 'doe', 'snapshot', 'have', 'take', 'almost', 'gb', 'reason']",2019-04-06,96466,i mean.. its fine i guess but the fact that is takes up a ton of storage sucks.. why the hell does snapchat have to take up almost 3gb for no reason..,2,i mean its fine i guess but the fact that is take up a ton of storage suck why the hell doe snapshot have to take up almost gb for no reason,Lazuruz,"[0.02410800385728062, 0.02410800385728062, 0.02410800385728062, 0.07146683810136074, 0.02410800385728062, 0.02410800385728062, 0.033215471981142185, 0.02410800385728062, 0.02592949748205293, 0.029572484731597553, 0.02410800385728062, 0.02410800385728062, 0.02410800385728062, 0.035036965605914495, 0.02410800385728062, 0.02410800385728062, 0.02410800385728062, 0.02410800385728062, 0.02592949748205293, 0.049608914604093, 0.02410800385728062, 0.02410800385728062, 0.02592949748205293, 0.02410800385728062, 0.03867995285545912, 0.03867995285545912, 0.027750991106825242, 0.033215471981142185, 0.02592949748205293, 0.05325190185363763, 0.02410800385728062, 0.02410800385728062, 0.027750991106825242, 0.02410800385728062]"
1320,168428,150836,1,Snapchat,,"['new', 'update', 'need', 'fix', 'time', 'take', 'video', 'post', 'new', 'update', 'see', 'video', 'not', 'piece', 'new', 'update']",2019-04-06,96467,the new update needs to be fixed. every time I take video and post it I can only see one of the videos and not the other pieces of it.,3,the new update need to be fixed every time i take video and post the new update i can only see one of the video and not the other piece of the new update,Alexandria Hunter,"[0.023719165085388995, 0.023719165085388995, 0.025511279780729496, 0.039848197343453504, 0.06314568838288001, 0.023719165085388995, 0.023719165085388995, 0.023719165085388995, 0.023719165085388995, 0.023719165085388995, 0.023719165085388995, 0.023719165085388995, 0.023719165085388995, 0.038056082648113006, 0.029095509171410495, 0.025511279780729496, 0.0506008855154965, 0.023719165085388995, 0.023719165085388995, 0.04343242673413451, 0.023719165085388995, 0.04343242673413451, 0.025511279780729496, 0.023719165085388995, 0.023719165085388995, 0.034471853257432, 0.023719165085388995, 0.045224541429475004, 0.025511279780729496, 0.025511279780729496, 0.025511279780729496, 0.0326797385620915, 0.023719165085388995, 0.023719165085388995]"
1321,168439,150847,1,Snapchat,,"['keep', 'downloadingthen', 'rather', 'instal', 'keep', 'download', 'repeatedly', 'go', 'kiss', 'far', 'row', 'not', 'install', 'phone', 'do', 'not', 'know', 'whyupdate', 'finally', 'download', 'several', 'hour', 'try']",2019-04-06,96480,"It keeps downloading.....then rather than installing, it keeps ""re-downloading"" repeatedly (going on 5x so far now in a row) but it WON'T install onto my phone at all and idk why....***update*** finally downloaded after several hours of trying",1,it keep downloadingthen rather than installing it keep downloading repeatedly going on kiss so far now in a row but it will not install onto my phone at all and i do not know whyupdate finally downloaded after several hour of trying,Adella Crosby,"[0.020712510356255185, 0.020712510356255185, 0.042621743533093996, 0.031667126944674585, 0.0238424008100893, 0.020712510356255185, 0.026972291263923417, 0.028537236490840473, 0.020712510356255185, 0.030102181717757533, 0.020712510356255185, 0.020712510356255185, 0.020712510356255185, 0.05670625057534751, 0.034797017398508705, 0.0238424008100893, 0.039491853079259884, 0.02227745558317224, 0.0238424008100893, 0.020712510356255185, 0.02227745558317224, 0.02227745558317224, 0.0238424008100893, 0.04105679830617693, 0.030102181717757533, 0.025407346037006357, 0.020712510356255185, 0.02227745558317224, 0.025407346037006357, 0.034797017398508705, 0.02227745558317224, 0.10834944306361045, 0.020712510356255185, 0.030102181717757533]"
1322,168446,150854,1,Snapchat,,"['not', 'see', 'streak', 'view', 'friendship', 'section', 'particular', 'person']",2019-04-05,96489,i cant see streak at view friendship section for a particular person,1,i can not see streak at view friendship section for a particular person,Shivani Mehadia,"[0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.037495700034399726, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.03164774681802546, 0.025799793601651192, 0.025799793601651192, 0.043343653250774, 0.037495700034399726, 0.027749111340442615, 0.025799793601651192, 0.039445017773191156, 0.027749111340442615, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.043343653250774, 0.025799793601651192, 0.025799793601651192, 0.03164774681802546, 0.027749111340442615, 0.037495700034399726, 0.027749111340442615, 0.04529297098956542, 0.025799793601651192]"
1323,168450,150858,1,Snapchat,,"['new', 'update', 'not', 'export', 'snap', 'spectacle', 'phone']",2019-04-06,96493,after the new update I can't export all my snaps from my spectacles to my phone,1,after the new update i can not export all my snap from my spectacle to my phone,The Rabbit,"[0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.028244631185807657, 0.03816526610644258, 0.034197012138188605, 0.030228758169934644, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.028244631185807657, 0.044117647058823525, 0.04808590102707749, 0.026260504201680673, 0.040149393090569564, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.028244631185807657, 0.026260504201680673, 0.030228758169934644, 0.026260504201680673, 0.028244631185807657, 0.026260504201680673, 0.044117647058823525, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673, 0.026260504201680673]"
1324,168451,150859,1,Snapchat,,"['be', 'good', 'problem', 'be', 'not', 'export', 'picture', 'camera_roll', 'eye', 'fix']",2019-04-06,96494,it's good but the problem is that now i cannot export pictures from my camera roll to my eyes only. please fix it,3,it is good but the problem is that now i can not export picture from my camera roll to my eye only please fix it,Seema Bansal,"[0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.027749111340442615, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.02969842907923404, 0.039445017773191156, 0.05893819516110537, 0.025799793601651192, 0.025799793601651192, 0.027749111340442615, 0.0355463822956083, 0.053090241944731116, 0.0355463822956083, 0.03164774681802546, 0.025799793601651192, 0.027749111340442615, 0.027749111340442615, 0.025799793601651192, 0.02969842907923404, 0.025799793601651192, 0.03164774681802546, 0.025799793601651192, 0.027749111340442615, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192]"
1325,168452,150860,1,Snapchat,,"['new', 'update', 'make', 'new', 'update', 'harder', 'use', 'cause', 'new', 'update', 'be', 'update', 'large', 'screen']",2019-04-06,96495,new update has made it harder to use cause its been updated for larger screens,1,new update has made new update harder to use cause new update been updated for larger screen,Stuart Gelling,"[0.02775099110682525, 0.02410800385728062, 0.02410800385728062, 0.02410800385728062, 0.08239579984999464, 0.02410800385728062, 0.029572484731597556, 0.02410800385728062, 0.038679952855459124, 0.025929497482052935, 0.02410800385728062, 0.02410800385728062, 0.02410800385728062, 0.025929497482052935, 0.025929497482052935, 0.025929497482052935, 0.02410800385728062, 0.02410800385728062, 0.025929497482052935, 0.031393978356369874, 0.031393978356369874, 0.040501446480231434, 0.029572484731597556, 0.02410800385728062, 0.025929497482052935, 0.02410800385728062, 0.02410800385728062, 0.02410800385728062, 0.038679952855459124, 0.02410800385728062, 0.02410800385728062, 0.025929497482052935, 0.04414443372977606, 0.038679952855459124]"
1326,168456,150864,1,Snapchat,,"['ever', 'last', 'update', 'not', 'use', 'facial', 'filter']",2019-04-05,96500,"oi, ever since the last 2 updates i cant use facial filters.",2,oi ever since the last update i can not use facial filter,Kyo Shiniga,"[0.02579979360165119, 0.02579979360165119, 0.0355463822956083, 0.02579979360165119, 0.0355463822956083, 0.02579979360165119, 0.02579979360165119, 0.02579979360165119, 0.03164774681802545, 0.029698429079234034, 0.02579979360165119, 0.02579979360165119, 0.029698429079234034, 0.0355463822956083, 0.02579979360165119, 0.02579979360165119, 0.02579979360165119, 0.02579979360165119, 0.02579979360165119, 0.04919160646714826, 0.027749111340442615, 0.02579979360165119, 0.027749111340442615, 0.027749111340442615, 0.02579979360165119, 0.027749111340442615, 0.02579979360165119, 0.027749111340442615, 0.056988877422313955, 0.02579979360165119, 0.029698429079234034, 0.037495700034399726, 0.02579979360165119, 0.02579979360165119]"
1327,168457,150865,1,Snapchat,,"['do', 'not', 'do', 'not', 'ley', 'call', 'friend', 'opinion', 'hate', 'give', 'star', 'want', 'factum', 'friend', 'do', 'not', 'download']",2019-04-05,96501,i didn't like it it didn't ley me call my friend in my opinin i hate it but i will give it 1 star if you want to facetume your friend don't donload it,1,i did not like it it did not ley me call my friend in my opinion i hate it but i will give it star if you want to factum your friend do not download it,Nadiya Winfree-Dorrough,"[0.03686683006535948, 0.022977941176470586, 0.03860294117647058, 0.022977941176470586, 0.022977941176470586, 0.022977941176470586, 0.05249183006535946, 0.022977941176470586, 0.0247140522875817, 0.022977941176470586, 0.022977941176470586, 0.03686683006535948, 0.022977941176470586, 0.05770016339869279, 0.022977941176470586, 0.022977941176470586, 0.022977941176470586, 0.022977941176470586, 0.0247140522875817, 0.0247140522875817, 0.022977941176470586, 0.022977941176470586, 0.02818627450980392, 0.0247140522875817, 0.08374183006535946, 0.0247140522875817, 0.022977941176470586, 0.022977941176470586, 0.03686683006535948, 0.02818627450980392, 0.022977941176470586, 0.03860294117647058, 0.0247140522875817, 0.022977941176470586]"
1328,168458,150866,1,Snapchat,,"['cancer', 'application', 'suck', 'hard', 'not', 'optimise']",2019-04-06,96502,cancer app sucks hard not optimised,1,cancer application suck hard not optimised,[hNs] zEkWEr,"[0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.04491978609625669, 0.026737967914438512, 0.03481877599524659, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.040879382055852655, 0.03481877599524659, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.040879382055852655, 0.02875816993464053, 0.026737967914438512, 0.026737967914438512, 0.03683897801544861, 0.030778371954842555, 0.026737967914438512, 0.030778371954842555, 0.026737967914438512, 0.026737967914438512, 0.030778371954842555, 0.02875816993464053, 0.026737967914438512, 0.02875816993464053, 0.026737967914438512, 0.026737967914438512]"
1329,168463,150871,1,Snapchat,,"['trophy', 'also', 'not', 'put', 'camera_roll', 'picture', 'eye', 'fix', 'thank']",2019-04-05,96508,where the Heck are the trophies and also I can't put camera roll pictures into my eyes only fix this please thanks,3,where the heck are the trophy and also i can not put camera roll picture into my eye only fix this please thanks,Hudson Harris,"[0.0257997936016512, 0.0257997936016512, 0.04334365325077401, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.027749111340442622, 0.0257997936016512, 0.041394335511982586, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.029698429079234045, 0.03944501777319116, 0.027749111340442622, 0.0257997936016512, 0.029698429079234045, 0.0257997936016512, 0.03749570003439974, 0.03359706455681689, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.03749570003439974, 0.0257997936016512, 0.029698429079234045, 0.029698429079234045, 0.0257997936016512, 0.0511409242059397, 0.0257997936016512, 0.0257997936016512]"
1330,168472,150880,1,Snapchat,,"['still', 'not', 'let', 'save', 'whole', 'story', 'together', 'story', 'camera_roll', 'fix', 'soon_possible']",2019-04-05,96517,"It still won't let me save the whole story together ""My Story"" in my camera roll.. please fix asap",1,it still will not let me save the whole story together my story in my camera roll please fix a soon a possible,Rik Corral,"[0.02680846349839372, 0.024925224327018956, 0.02680846349839372, 0.07388944278276284, 0.024925224327018956, 0.02680846349839372, 0.024925224327018956, 0.024925224327018956, 0.024925224327018956, 0.03810789852664231, 0.024925224327018956, 0.024925224327018956, 0.024925224327018956, 0.03999113769801707, 0.024925224327018956, 0.043757616040766605, 0.024925224327018956, 0.028691702669768483, 0.024925224327018956, 0.03434142018389278, 0.024925224327018956, 0.024925224327018956, 0.02680846349839372, 0.024925224327018956, 0.024925224327018956, 0.024925224327018956, 0.024925224327018956, 0.024925224327018956, 0.02680846349839372, 0.03999113769801707, 0.024925224327018956, 0.028691702669768483, 0.03999113769801707, 0.024925224327018956]"
1331,168479,150887,1,Snapchat,,"['terrible', 'support', 'front_camera']",2019-04-06,96525,Terrible support for the front camera on the S10+,1,terrible support for the front camera on the s,Jared Collinge,"[0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.03193981995313851, 0.027746947835738084, 0.029843383894438295, 0.027746947835738084, 0.03613269207053892, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.03193981995313851, 0.029843383894438295, 0.027746947835738084, 0.03193981995313851, 0.027746947835738084, 0.03613269207053892, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.04242200024663956, 0.03613269207053892, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084]"
