level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
3464,186364,168772,1,Whatsapp,,"['see', 'keep', 'statue', 'ap', 'have', 'problem', 'not', 'listen', 'statue']",2019-04-20,28972,when I saw ya when I keep any satues on this aap I hava a problem that I am not listening the 2 satues,1,when i saw ya when i keep any statue on this ap i have a problem that i am not listening the statue,FAHAD Arshad,,,"[0.04980842911877394, 0.03256704980842911, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.04789272030651341, 0.030651340996168574, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.044061302681992334, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.04980842911877394, 0.040229885057471264, 0.04214559386973181, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.05938697318007663, 0.028735632183908035]"
3465,186368,168776,1,Whatsapp,,"['be', 'bad', 'application', 'application', 'ban', 'personal', 'number', 'be', 'bad', 'application', 'remove', 'application', 'playstore']",2019-04-20,28977,This is the worst app this app banned my 5 persoanl numbers this is very bad app please remove this app from playstore,1,this is the worst application this application banned my personal number this is very bad application please remove this application from playstore,A Google User,,,"[0.03013182674199622, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.05461393596986817, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.032015065913370985, 0.03013182674199622, 0.02824858757062146, 0.03766478342749528, 0.03013182674199622, 0.02824858757062146, 0.03389830508474575, 0.030131826741996222, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.06026365348399246, 0.09039548022598866, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.03389830508474575, 0.02824858757062146, 0.02824858757062146]"
3466,186369,168777,1,Whatsapp,,"['be', 'good', 'testing', 'have', 'problem', 'call', 'be', 'slow', 'nd', 'do', 'not', 'work', 'well', 'hope', 'fix', 'thank']",2019-04-21,28978,whatsApp is very good for texting but have some problems with calling it is so slow nd it dont work well i hope you fix it thank you,3,whatsit is very good for testing but have some problem with calling it is so slow nd it do not work well i hope you fix it thank you,Hicham ideas,,,"[0.04143126177024481, 0.028248587570621455, 0.028248587570621455, 0.04519774011299434, 0.028248587570621455, 0.030131826741996215, 0.04519774011299434, 0.032015065913370985, 0.030131826741996215, 0.028248587570621455, 0.028248587570621455, 0.06214689265536722, 0.028248587570621455, 0.028248587570621455, 0.03013182674199622, 0.028248587570621455, 0.03013182674199622, 0.028248587570621455, 0.028248587570621455, 0.028248587570621455, 0.028248587570621455, 0.04519774011299434, 0.028248587570621455, 0.03013182674199622, 0.028248587570621455, 0.04331450094161958, 0.028248587570621455, 0.03766478342749528, 0.030131826741996215, 0.04331450094161958]"
3467,186370,168778,1,Whatsapp,,"['hate', 'chat', 'use', 'call', 'sorry', 'ask', 'send', 'review']",2019-04-21,28979,"I hate chatting with you, I just use you for calls. I am sorry, you asked me to send a review.",2,i hate chatting with you i just use you for call i am sorry you asked me to send a review,Nasser Hassani,,,"[0.029239766081871354, 0.035087719298245626, 0.029239766081871354, 0.029239766081871354, 0.029239766081871354, 0.029239766081871354, 0.04873294346978561, 0.029239766081871354, 0.029239766081871354, 0.04288499025341133, 0.0331384015594542, 0.03898635477582848, 0.029239766081871354, 0.029239766081871354, 0.04093567251461991, 0.029239766081871354, 0.029239766081871354, 0.029239766081871354, 0.029239766081871354, 0.029239766081871354, 0.029239766081871354, 0.037037037037037056, 0.029239766081871354, 0.03118908382066278, 0.031189083820662784, 0.029239766081871354, 0.07017543859649125, 0.035087719298245626, 0.029239766081871354, 0.029239766081871354]"
3468,186371,168779,1,Whatsapp,,"['do', 'not', 'understand', 'not', 'post', 'status', 'upgrade', 'not', 'later', 'work', 'do', 'not', 'understand']",2019-04-13,28981,please I don't understand this I can not post at my status after upgrading it will not later work I don't understand,2,please i do not understand this i can not post at my status after upgrading it will not later work i do not understand,peace lovely,,,"[0.03013182674199625, 0.04143126177024485, 0.03013182674199625, 0.028248587570621483, 0.028248587570621483, 0.028248587570621483, 0.04331450094161963, 0.028248587570621483, 0.028248587570621483, 0.028248587570621483, 0.028248587570621483, 0.06026365348399251, 0.028248587570621483, 0.028248587570621483, 0.028248587570621483, 0.028248587570621483, 0.028248587570621483, 0.028248587570621483, 0.028248587570621483, 0.03013182674199625, 0.028248587570621483, 0.09604519774011304, 0.028248587570621483, 0.03013182674199625, 0.03013182674199625, 0.028248587570621483, 0.039548022598870095, 0.028248587570621483, 0.03013182674199625, 0.03013182674199625]"
3469,186372,168780,1,Whatsapp,,"['long', 'time', 'have', 'not', 'be', 'able', 'upgrade', 'download', 'ap']",2019-04-19,28983,for a long time now l have. not been able to upgrade and download apps,1,for a long time now l have not been able to upgrade and download aps,John Uwagbale,,,"[0.02873563218390803, 0.047892720306513405, 0.02873563218390803, 0.04214559386973179, 0.0421455938697318, 0.02873563218390803, 0.030651340996168567, 0.04597701149425287, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.0421455938697318, 0.02873563218390803, 0.02873563218390803, 0.03831417624521072, 0.03256704980842911, 0.02873563218390803, 0.042145593869731796, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.047892720306513405, 0.032567049808429116, 0.02873563218390803, 0.02873563218390803, 0.02873563218390803, 0.03256704980842911, 0.02873563218390803, 0.03448275862068964, 0.02873563218390803]"
3470,186375,168783,1,Whatsapp,,"['sometimes', 'hear', 'voice', 'back', 'time', 'not', 'hear', 'person', 'clearly', 'not']",2019-04-15,28989,sometimes I hear my voice back & other times can't hear the other person clearly or not at all,3,sometimes i hear my voice back and other time can not hear the other person clearly or not at all,Veronica Dzaley,,,"[0.03703703703703705, 0.042592592592592605, 0.02962962962962963, 0.027777777777777776, 0.031481481481481485, 0.027777777777777776, 0.046296296296296315, 0.046296296296296315, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.029629629629629627, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.027777777777777776, 0.04074074074074075, 0.027777777777777776, 0.031481481481481485, 0.029629629629629627, 0.06296296296296298, 0.029629629629629627, 0.029629629629629627, 0.027777777777777776, 0.027777777777777776, 0.04444444444444446, 0.031481481481481485, 0.029629629629629627, 0.046296296296296315]"
3471,186377,168785,1,Whatsapp,,"['major', 'issue', 'open', 'application', 'get', 'message']",2019-04-18,28991,ITS A MAJOR ISSUE AFTER OPEING APP ONLYBI AM GETTING MESSAGES.,1,its a major issue after opening application only am getting message,Vinayak Nayak,,,"[0.04646464646464649, 0.030303030303030307, 0.03232323232323232, 0.03232323232323233, 0.04040404040404042, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.0383838383838384, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.04444444444444447, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.04848484848484851, 0.030303030303030307, 0.03232323232323233, 0.030303030303030307, 0.03232323232323232, 0.030303030303030307, 0.030303030303030307, 0.03232323232323233, 0.030303030303030307, 0.03434343434343435, 0.040404040404040414]"
3472,186378,168786,1,Whatsapp,,"['not', 'able', 'send', 'video', 'minutesplease', 'rectify', 'query']",2019-04-17,28992,I'm not able to send videos above 3 minutes...please rectify my query,1,i am not able to send video above minutesplease rectify my query,Sushant Bagi,,,"[0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03232323232323233, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.04646464646464649, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.04848484848484851, 0.03232323232323233, 0.03232323232323233, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.05050505050505054, 0.03232323232323234, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.0565656565656566, 0.03232323232323233, 0.03030303030303031]"
3473,186379,168787,1,Whatsapp,,"['not', 'complain', 'much', 'free', 'year', 'penny', 'not', 'update', 'status', 'day', 'end', 'in', 'message', 'seem', 'take_forever', 'sometimes']",2019-04-17,28993,"Meh Cant complain too much, free for a year and only pence after that. Cant update status if the day ends in y though and messages seem to take forever sometimes.",3,me can not complain too much free for a year and only penny after that can not update status if the day end in why though and message seem to take forever sometimes,Alex Dash,,,"[0.044444444444444446, 0.052991452991452984, 0.035897435897435895, 0.059829059829059825, 0.03076923076923076, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.02735042735042734, 0.037606837606837605, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.037606837606837605, 0.039316239316239315, 0.05128205128205127, 0.07521367521367518, 0.02905982905982905, 0.02564102564102563, 0.02564102564102563, 0.02735042735042734, 0.039316239316239315, 0.02564102564102563, 0.02564102564102563, 0.02735042735042734]"
3474,186382,168790,1,Whatsapp,,"['s', 'wrong', 'whatsapi', 'not', 'read', 'message', 'instal', 'message', 'message', 'not', 'connect']",2019-04-14,28998,whats wrong with whatssapp?i cant read my message until i reinstalled it again but then it cannot connect???,1,whats wrong with whatsapi can not read my message until i installed my message again but then my message can not connect,Reenee Sam,,,"[0.028735632183908042, 0.030651340996168577, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.04406130268199235, 0.028735632183908042, 0.028735632183908042, 0.04406130268199235, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.08045977011494253, 0.03065134099616858, 0.06513409961685825, 0.028735632183908042, 0.04022988505747127, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.032567049808429116]"
3475,186383,168791,1,Whatsapp,,"['update', 'not', 'unload', 'photon', 'receive', 'message', 'not', 'do', 'conversation', 'amtotaly', 'disappoint', 'isuesplease', 'fix', 'soon_possible']",2019-04-14,28999,"After update,i cant upload any photo,no receive any messege and cant do any conversation..im totally disapointed about this issues..please fix ASAP...",1,after update can not unload any photon receive any message and can not do any conversation amtotaly disappointed about this isuesplease fix a soon a possible,Wira Tempur,,,"[0.02824858757062147, 0.04519774011299437, 0.032015065913371, 0.02824858757062147, 0.02824858757062147, 0.02824858757062147, 0.02824858757062147, 0.02824858757062147, 0.02824858757062147, 0.02824858757062147, 0.0376647834274953, 0.02824858757062147, 0.02824858757062147, 0.04331450094161961, 0.02824858757062147, 0.02824858757062147, 0.039548022598870074, 0.030131826741996236, 0.02824858757062147, 0.047080979284369134, 0.0376647834274953, 0.062146892655367256, 0.0433145009416196, 0.030131826741996236, 0.02824858757062147, 0.02824858757062147, 0.02824858757062147, 0.03389830508474576, 0.03578154425612054, 0.030131826741996236]"
3476,186384,168792,1,Whatsapp,,"['doe', 'not', 'work', 'not', 'send', 'receive', 'message']",2019-04-14,29000,Does not work at all. I can't send or receive messages.,4,doe not work at all i can not send or receive message,Nikita Stead,,,"[0.03232323232323233, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.04848484848484851, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.03434343434343435, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.04848484848484851, 0.030303030303030307, 0.0666666666666667, 0.030303030303030307, 0.03434343434343435, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.0383838383838384, 0.030303030303030307]"
3477,186388,168796,1,Whatsapp,,"['not', 'really', 'enjoy', 'cause', 'have', 'status', 'hate', 'status', 'status', 'not', 'relevant', 'annoying']",2019-04-14,29005,"I not really enjoy this whatsapp cause have a status, i hate the status, its not releavant.. So annoying..",3,i not really enjoy this whatsit cause have a status i hate the status a status not relevant so annoying,Fahmi Omar,,,"[0.028735632183908035, 0.028735632183908035, 0.03065134099616857, 0.03256704980842911, 0.03065134099616857, 0.0421455938697318, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.042145593869731796, 0.028735632183908035, 0.04789272030651341, 0.03065134099616857, 0.028735632183908035, 0.04406130268199234, 0.028735632183908035, 0.028735632183908035, 0.040229885057471264, 0.028735632183908035, 0.028735632183908035, 0.030651340996168574, 0.06321839080459771, 0.030651340996168574, 0.03065134099616857, 0.028735632183908035, 0.028735632183908035, 0.0421455938697318, 0.03065134099616857, 0.028735632183908035, 0.028735632183908035]"
3478,186391,168799,1,Whatsapp,,"['version', 'be', 'not', 'encourage', 'share', 'file', 'maximum', 'contact', 'poor']",2019-04-20,29008,"This version is not encouraging at all! ,,, can only share files to maximum of 5 contacts - so poor!",1,this version is not encouraging at all can only share file to maximum of contact so poor,AGBAGO CHUKWUEBUKA,,,"[0.02873563218390804, 0.04406130268199234, 0.02873563218390804, 0.032567049808429116, 0.02873563218390804, 0.02873563218390804, 0.04597701149425288, 0.02873563218390804, 0.030651340996168574, 0.055555555555555566, 0.02873563218390804, 0.02873563218390804, 0.06130268199233717, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.04597701149425288, 0.030651340996168577, 0.032567049808429116, 0.02873563218390804, 0.04597701149425287, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804]"
3479,186392,168800,1,Whatsapp,,"['not', 'log', 'tryingunable', 'connect', 'want', 'log']",2019-04-14,29009,Why I Cant Log In Into WhatsApp. Every I Trying.Unable To Connect. Please I Want Log In Into My WhatsApp,3,why i can not log in into whatsit every i tryingunable to connect please i want log in into whatsit,Ruben Wijaya,,,"[0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.044444444444444474, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.034343434343434356, 0.03030303030303031, 0.07878787878787881, 0.03232323232323234, 0.03030303030303031, 0.05050505050505054, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03030303030303031, 0.03232323232323234, 0.03030303030303031, 0.03030303030303031]"
3480,186393,168801,1,Whatsapp,,"['have', 'problem', 'update', 'yesterday', 'not', 'get', 'chat', 'send', 'chat', 'fix', 'soon_possible']",2019-04-14,29011,i have problem after update yesterday . cant get any chat or send any chat . please fix this ASAP,3,i have problem after update yesterday can not get any chat or send any chat please fix this a soon a possible,Zack ripper,,,"[0.06321839080459772, 0.04597701149425288, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.032567049808429116, 0.030651340996168577, 0.04406130268199235, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042, 0.04597701149425288, 0.028735632183908042, 0.030651340996168577, 0.04597701149425288, 0.028735632183908042, 0.030651340996168577, 0.028735632183908042, 0.028735632183908042, 0.055555555555555566, 0.028735632183908042, 0.028735632183908042, 0.028735632183908042]"
3481,186394,168802,1,Whatsapp,,"['happen', 'aps', 'chat', 'suddenly', 'pende', 'not', 'friend', 'fix', 'soon_possible']",2019-04-14,29012,what happen to this apps.. my chat suddenly pending .. not just me but my friends too .. plis fix this asap!,1,what happen to this aps my chat suddenly pending not just me but my friend too plus fix this a soon a possible,A Google User,,,"[0.029239766081871357, 0.060428849902534165, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.04678362573099419, 0.029239766081871357, 0.029239766081871357, 0.031189083820662784, 0.029239766081871357, 0.03508771929824563, 0.03508771929824563, 0.031189083820662787, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.03703703703703706, 0.029239766081871357, 0.04678362573099419, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.06237816764132559, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357]"
3482,186399,168807,1,Whatsapp,,"['status', 'sound', 'glitch', 'occur', 'often', 'last', 'update', 'fix']",2019-04-12,29017,now status with no sound glitch occurs often with the last update pls fix this...,3,now status with no sound glitch occurs often with the last update please fix this,Kumaran Ravi,,,"[0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03563941299790356, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03354297693920335, 0.03144654088050314, 0.03144654088050314, 0.05031446540880504, 0.039832285115303984, 0.05031446540880504, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03563941299790356, 0.03144654088050314, 0.03144654088050314]"
3483,186401,168809,1,Whatsapp,,"['bad', 'application', 'emosi', 'not', 'work', 'right', 'click', 'keyboard', 'not', 'screen']",2019-04-12,29019,worst app emojis are not working on about right we should click in only keyboard not on screen!,1,worst application emosi are not working on about right we should click in only keyboard not on screen,Naga Vamsi,,,"[0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.036398467432950186, 0.04214559386973181, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.04597701149425288, 0.02873563218390804, 0.03256704980842912, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.032567049808429116, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.06321839080459771, 0.04214559386973181, 0.05363984674329502, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.030651340996168574, 0.02873563218390804, 0.04597701149425288]"
3484,186402,168810,1,Whatsapp,,"['everything', 'work', 'smooth', 'unload', 'video', 'status', 'update', 'sometimes', 'picture', 'sometimes', 'sound', 'lag', 'behind']",2019-04-17,29020,"Everything works smooth, but when I upload a video to the status update , sometimes the picture or sometimes the sound lags behind.",4,everything work smooth but when i unload a video to the status update sometimes the picture or sometimes the sound lag behind,Sourav Seal,,,"[0.05747126436781609, 0.028735632183908035, 0.03065134099616857, 0.028735632183908035, 0.04597701149425287, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.03065134099616857, 0.028735632183908035, 0.03065134099616857, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.04214559386973181, 0.028735632183908035, 0.030651340996168574, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.045977011494252866, 0.04214559386973181, 0.04597701149425287, 0.03448275862068965, 0.028735632183908035, 0.028735632183908035, 0.0421455938697318, 0.028735632183908035, 0.03256704980842911, 0.028735632183908035]"
3485,186404,168812,1,Whatsapp,,"['not', 'send', 'voice', 'message', 'automatically', 'delete', 'message']",2019-04-11,29022,i can't send voice messages and it will automatically deleted the message,3,i can not send voice message and it will automatically deleted the message,Rithikdev Kizhppayur,,,"[0.029761904761904753, 0.029761904761904753, 0.029761904761904753, 0.029761904761904753, 0.04761904761904762, 0.029761904761904753, 0.029761904761904753, 0.029761904761904753, 0.029761904761904753, 0.029761904761904753, 0.03968253968253967, 0.029761904761904753, 0.029761904761904753, 0.029761904761904753, 0.029761904761904753, 0.029761904761904753, 0.029761904761904753, 0.029761904761904753, 0.03571428571428572, 0.06746031746031747, 0.029761904761904753, 0.04761904761904762, 0.029761904761904753, 0.029761904761904753, 0.029761904761904753, 0.029761904761904753, 0.04761904761904762, 0.029761904761904753, 0.029761904761904753, 0.029761904761904753]"
3486,186405,168813,1,Whatsapp,,"['old', 'user', 'be', 'application', 'customer', 'year', 'today', 'be', 'suddenly', 'be', 'application', 'be', 'not', 'work', 'happen', 'other', 'application', 'still', 'work', 'face', 'youtubetiktok', 'be', 'application', 'not', 'work']",2019-04-14,29023,"I'm old user of what's app customer since 4 to 5 years. but today's suddenly my what's app is not working. why this happening with ?? my others app are still working like Facebook, youtube,tiktok etc only what's app not working why ? Why ?",1,i am old user of what is application customer since to year but today is suddenly my what is application is not working why this happening with my others application are still working like face-on youtubetiktok etc only what is application not working why why,Sherkari Guy,,,"[0.025252525252525252, 0.057239057239057256, 0.025252525252525252, 0.025252525252525252, 0.062289562289562304, 0.025252525252525252, 0.04545454545454547, 0.04040404040404042, 0.026936026936026935, 0.025252525252525252, 0.03030303030303031, 0.025252525252525252, 0.025252525252525252, 0.025252525252525252, 0.04545454545454547, 0.02861952861952862, 0.025252525252525252, 0.025252525252525252, 0.025252525252525252, 0.025252525252525252, 0.025252525252525252, 0.05555555555555557, 0.025252525252525252, 0.057239057239057256, 0.03872053872053874, 0.03535353535353536, 0.04545454545454547, 0.025252525252525252, 0.025252525252525252, 0.02693602693602694]"
3487,186406,168814,1,Whatsapp,,"['seriously', 'bad', 'update', 'sound', 'status', 'check']",2019-04-12,29024,"Its seriously too worst after a update.. No sound in WhatsApp status,, plz check it out",1,its seriously too worst after a update no sound in whatsit status please check its out,k2t creation,,,"[0.030864197530864192, 0.03909465020576131, 0.030864197530864192, 0.030864197530864192, 0.030864197530864192, 0.030864197530864192, 0.030864197530864192, 0.030864197530864192, 0.030864197530864192, 0.030864197530864192, 0.030864197530864192, 0.03292181069958847, 0.030864197530864192, 0.030864197530864192, 0.04732510288065845, 0.030864197530864192, 0.030864197530864192, 0.030864197530864192, 0.030864197530864192, 0.030864197530864192, 0.04938271604938273, 0.030864197530864192, 0.0411522633744856, 0.037037037037037035, 0.030864197530864192, 0.030864197530864192, 0.034979423868312765, 0.03703703703703704, 0.03292181069958847, 0.030864197530864192]"
3488,186408,168816,1,Whatsapp,,"['update', 'post', 'video', 'status', 'section', 'video', 'unload', 'go', 'mute', 'strange', 'reason', 'video', 'be', 'play', 'sound', 'sectionstil', 'great', 'application', 'fix', 'bug']",2019-04-17,29026,"Since the update when i post a video to my status a section of the video uploaded goes mute for some strange reason,the video is playing but no sound in some sections.....Still a great app just fix that bug",5,since the update when i post a video to my status a section of the video unloaded go mute for some strange reason video is playing but no sound in some sectionstil a great application just fix that bug,Aljermaine Wright,,,"[0.030131826741996222, 0.028248587570621462, 0.028248587570621462, 0.028248587570621462, 0.04143126177024482, 0.028248587570621462, 0.04331450094161959, 0.03389830508474576, 0.028248587570621462, 0.028248587570621462, 0.028248587570621462, 0.04519774011299435, 0.030131826741996225, 0.028248587570621462, 0.04143126177024483, 0.037664783427495296, 0.028248587570621462, 0.04519774011299435, 0.04331450094161959, 0.030131826741996225, 0.028248587570621462, 0.04331450094161959, 0.030131826741996225, 0.03201506591337099, 0.028248587570621462, 0.028248587570621462, 0.028248587570621462, 0.04708097928436912, 0.028248587570621462, 0.030131826741996222]"
3489,186410,168818,1,Whatsapp,,"['bad', 'application', 'be', 'facility', 'take', 'permission', 'join', 'group']",2019-04-17,29030,"wrost app bcoz , there is no facility over there for taking permission of joining any group",1,worst application boz there is no facility over there for taking permission of joining any group,Raj prasad,,,"[0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.02873563218390804, 0.034482758620689655, 0.02873563218390804, 0.02873563218390804, 0.030651340996168574, 0.02873563218390804, 0.030651340996168574, 0.05938697318007664, 0.03448275862068966, 0.02873563218390804, 0.040229885057471264, 0.030651340996168574, 0.02873563218390804, 0.04597701149425288, 0.02873563218390804, 0.04214559386973181, 0.02873563218390804, 0.02873563218390804, 0.032567049808429116, 0.02873563218390804, 0.055555555555555566, 0.04214559386973181, 0.030651340996168574, 0.02873563218390804, 0.030651340996168574, 0.02873563218390804, 0.02873563218390804]"
3490,186411,168819,1,Whatsapp,,"['open', 'application', 'error', 'get', 'sorry', 'medium', 'file', 'doe', 'not', 'exist', 'internal_storage']",2019-04-17,29031,"when i open the app Error getting, Sorry, this media file doesn't exist on yiur internal stirage",2,when i open the application error getting sorry this medium file doe not exist on your internal storage,Tandava Krishna R,,,"[0.043010752688172046, 0.02688172043010752, 0.02688172043010752, 0.02688172043010752, 0.03225806451612904, 0.04121863799283154, 0.043010752688172046, 0.02688172043010752, 0.02867383512544802, 0.044802867383512544, 0.02688172043010752, 0.04121863799283155, 0.04480286738351255, 0.02867383512544802, 0.043010752688172046, 0.02688172043010752, 0.02688172043010752, 0.03225806451612903, 0.02688172043010752, 0.03225806451612903, 0.030465949820788527, 0.05017921146953405, 0.02688172043010752, 0.03763440860215053, 0.02688172043010752, 0.02867383512544802, 0.02688172043010752, 0.039426523297491044, 0.02688172043010752, 0.03584229390681004]"
3491,186412,168820,1,Whatsapp,,"['account', 'hack', 'bad', 'assistance', 'provide', 'support', 'team']",2019-04-15,29032,my WhatsApp account was hacked but very bad assistance provided by WhatsApp support team.,1,my whatsit account was hacked but very bad assistance provided by whatsit support team,Farhan Ali,,,"[0.029239766081871354, 0.029239766081871354, 0.04093567251461991, 0.03118908382066278, 0.040935672514619915, 0.029239766081871354, 0.029239766081871354, 0.04483430799220277, 0.029239766081871354, 0.031189083820662784, 0.029239766081871354, 0.046783625730994184, 0.04483430799220276, 0.046783625730994184, 0.029239766081871354, 0.029239766081871354, 0.029239766081871354, 0.0331384015594542, 0.029239766081871354, 0.029239766081871354, 0.029239766081871354, 0.029239766081871354, 0.031189083820662784, 0.03703703703703706, 0.029239766081871354, 0.029239766081871354, 0.035087719298245626, 0.0331384015594542, 0.029239766081871354, 0.035087719298245626]"
3492,186413,168821,1,Whatsapp,,"['interrupt', 'play', 'game', 'be', 'incoming', 'call', 'take', 'screen', 'normal', 'call', 'minimize', 'top']",2019-04-12,29033,Its so interrupting when playing a game and there is an incoming call from whatsapp it takes all the screen while normal calls are minimized on the top,1,its so interrupting when playing a game and there is an incoming call from whatsit it take all the screen while normal call are minimized on the top,Mohammad Soueidan,,,"[0.027322404371584706, 0.04007285974499092, 0.029143897996357023, 0.029143897996357023, 0.029143897996357027, 0.032786885245901655, 0.063752276867031, 0.027322404371584706, 0.027322404371584706, 0.04007285974499092, 0.029143897996357023, 0.05464480874316943, 0.027322404371584706, 0.04189435336976323, 0.027322404371584706, 0.030965391621129337, 0.027322404371584706, 0.027322404371584706, 0.04371584699453555, 0.047358834244080175, 0.027322404371584706, 0.027322404371584706, 0.027322404371584706, 0.027322404371584706, 0.027322404371584706, 0.027322404371584706, 0.027322404371584706, 0.027322404371584706, 0.032786885245901655, 0.045537340619307864]"
3493,186415,168823,1,Whatsapp,,"['not', 'download', 'picture', 'other', 'send', 'pic', 'message', 'time', 'time', 'not', 'send', 'receive', 'message']",2019-04-14,29035,can not download the pictures when others send me pics through message. from time to time can not send or receive message.,1,can not download the picture when others send me pic through message from time to time can not send or receive message,Mike rahman,,,"[0.027322404371584702, 0.030965391621129334, 0.027322404371584702, 0.036429872495446276, 0.029143897996357016, 0.027322404371584702, 0.032786885245901655, 0.027322404371584702, 0.027322404371584702, 0.027322404371584702, 0.03278688524590165, 0.027322404371584702, 0.027322404371584702, 0.0655737704918033, 0.02914389799635702, 0.03460837887067397, 0.027322404371584702, 0.0510018214936248, 0.027322404371584702, 0.06193078324225868, 0.027322404371584702, 0.06010928961748637, 0.027322404371584702, 0.029143897996357016, 0.027322404371584702, 0.029143897996357016, 0.036429872495446276, 0.027322404371584702, 0.030965391621129334, 0.027322404371584702]"
