,tweet-id,timestamp,likes,replies,retweets,Bug_report,text
2508,1.11e+18,13-03-2019 18:09,0,0,0,1,will this fix the issue with me not being able to post a status or comment and me not be able to send or receive picture in messenger
2509,1.11e+18,20-03-2019 14:42,0,1,0,1,atuser both myself and my mother are unable to make or receive call were on different phone plan i just bought a brand new phone x last month so the phone should be the issue is there an outage i can text fine data whats application an
2510,1.11e+18,13-03-2019 23:36,133,11,1,1,are you serious face-on i need to work and yes i work on face-on can not even log in been down since noon it is pm fix it already
2511,1.13e+18,22-05-2019 18:52,0,0,0,0,atuser hi i forgot my username and did not remember my mail toi only remember password and had a verification code but no option for help regarding it due to this i should say on this public platform that you guy are really bad at customer serve
2512,1.11e+18,13-03-2019 18:06,0,0,0,1,i uninstaled messenger thinking messenger would help and now messenger will not let me log back in messenger is frustrating but i guess i am glad messenger is not just me
2513,1.11e+18,14-03-2019 04:56,0,0,0,1,wow just read the story by a news station which i will not say but the story say today face-on was a mess and people were getting a error message saying sorry something went wrong thats not just today that has happen many time for the past month on my end
2514,1.11e+18,30-03-2019 17:37,0,0,0,1,atuser hey my all memory since deleted a hour ago i saw storage space is full error and started to delete my other aps my all memory were exist i want to know the reason because i also sad i feel like never live t
2515,1.09e+18,07-02-2019 16:24,1,0,0,1,fr if snapshot want me to have an phone so bad they can buy me one
2516,1.1e+18,16-02-2019 04:58,0,0,0,1,just got an email welcoming me to snapshot but the problem is i never created one what the fuck
2517,1.11e+18,13-03-2019 18:12,0,0,0,1,atuser and atuser disgusted let fix this maintenance issue show firstworldproblems
2518,1.11e+18,13-03-2019 21:44,0,0,0,1,oh good i thought i was the only one having this issue
2519,1.12e+18,17-04-2019 04:31,0,2,0,1,when i look at who viewed my story my story just say other snap chatter then all of their actual snap name not the one i gave their nobody unaided yet my story say other snapchaters any way to fix this
2520,1.13e+18,07-05-2019 02:35,12,0,0,1,i am sick n tired of having to watch people entire snapshot story every time they post something new ion like this bug
2521,1.13e+18,26-05-2019 06:03,0,0,0,1,shitty part is snapshot probably will not notice either this is a problem because shitty part not happening to a mass amount of people
2522,1.09e+18,03-02-2019 14:26,0,0,0,1,atuser latest whatsapl business has not installed got the error
2523,1.11e+18,13-03-2019 22:15,0,0,0,1,i have been having trouble for week sort it out face-on
2524,1.1e+18,27-02-2019 14:09,0,0,0,1,atuser please help me i going through check point every minute of the day what is happening already send my id a couple of time and it will work good against after a few minute against disabled againand demanding for id over and over again please
2525,1.1e+18,13-02-2019 08:20,0,0,0,1,atuser i would like to speak to someone i going through a lot of trouble to get an issue solved and an issue really important to me because snapshot is my main platform and has my whole life on an issue and would like an issue fixed i have mailed every
2526,1.13e+18,10-05-2019 11:06,0,0,0,1,atuser hello face-on my personal account is disabled for pretending to be someone else but i was using my personal account since year whenever i send my document in support into then the only message is given that unload a copy of your document with proof p
2527,1.11e+18,14-03-2019 03:04,0,0,0,1,please do not fix it
2528,1.11e+18,01-04-2019 23:00,0,1,0,1,can you please fix this atuser atuser i have updated the application to see if that would do anything and the application dint it was fine when i woke up around am but after that nothing i get notification people snap me but this is all that show on the application url
2529,1.1e+18,10-03-2019 07:27,1,0,0,1,yesterday my friend missed a movie due to an error at goole map end if you search for per vega city in bengaluru then instead of showing the actual vega city mall the actual vega city mall show per vr mall i request you to please fix this issue atuser atuser
2530,1.13e+18,23-05-2019 14:05,0,1,0,1,atuser are you guy working on fixing the view glitch for people who get a lot of view a week ago you said you will investigate then saturday thing went back to normal but the next day it returned nothing go about view anymore
2531,1.13e+18,27-05-2019 18:41,0,0,0,0,just did the most relaxing thing in the entire world logged out of snapshot and instagram for the daytime to see who is a true and fake friend ill know by today no capital friend check up without saying stand i ama bad bitch which mean i need good peep in my life
2532,1.13e+18,11-05-2019 20:04,17,3,1,0,okay so all these guy with the snapshot girl filter are looking like attractive as female whereas i on the other hand look like a constipated roskill bug that has been squashed to death by an wheeler
2533,1.12e+18,09-04-2019 00:37,0,0,0,1,atuser youse got a major issue with this page pictured below tagging and retaking people and creating similar page and tagging tagging and retaking people again it appears to be extremely widespread and is still happening and similar page are still up even with reporting pl
2534,1.1e+18,19-02-2019 17:24,8,1,0,0,if you think i about to change my whole outfit fix my hair brush my teeth and put cologne on just to answer your snapshot your absolutely right
2535,1.11e+18,13-03-2019 22:43,0,0,0,1,i am in ontario canada and havent been able to use either application for at least a good hr not gon na die without either application but you would think these so called genius that create these aps would have been able to figure out the problem by now
2536,1.12e+18,09-04-2019 05:21,0,0,0,1,atuser hi my aunt phone having issue launching whatsit it came out failed to recover previous history please delete and deinstall but we do not know whether previous history is saved until recently what should we do now
2537,1.12e+18,01-05-2019 21:15,1,0,0,1,hi atuser it seems you have taken me to new delhi overnight and brought me back down to kerala without telling me hope it is a technical glitch do you confirm url
2538,1.1e+18,23-02-2019 04:00,0,1,0,0,so i added a guy on snapshot i met on tinder tonight a guy on snapshot i met on tinder asked if i wanted to hang out with a guy on snapshot i met on tinder and i told a guy on snapshot i met on tinder that i couldnt bc i had plan to go to the theatre with my friend i told a guy on snapshot i met on tinder this a guy on snapshot i met on tinder then asked if i was busy later i dint reply bc the movie had started
2539,1.12e+18,04-05-2019 09:11,0,1,0,1,surely the solution to a bug like this should never have to be logging in and out why can not you fix this
2540,1.12e+18,02-05-2019 01:10,0,1,0,1,atuser i am unable to send snap without snap failing i can still send chat though what happens is the sending bar on my android phone go away and reappears time then the snap fails to send if anything can be done to fix this it would be
2541,1.11e+18,20-03-2019 20:47,0,2,0,1,atuser came across a troubling bug in the dating application all my previous conversation are loading blank and new message will not send since this is implication and the application is up to date i can not clear a cache like my browser and since i can not access data
2542,1.11e+18,12-03-2019 23:25,0,0,0,0,i like how these gossip thing on snapshot be trying to make card look bad cause girl int all done up and dressed up girl girl is still beautiful and love how girl keep it by being girl and not giving fr about what ya think cardigan atuser
2543,1.1e+18,05-03-2019 22:41,2,1,0,0,sending a self to my crush on snapshot and spending the next hour monitoring the application so i can feel bad if she look at a self and doe not immediately say something nice to me
2544,1.13e+18,26-05-2019 07:16,0,0,0,1,atuser fix this url
2545,1.12e+18,03-05-2019 18:08,0,0,0,1,atuser my face-on page for this business has been unpublished please fix this we do not break rule we simply post about flower url
2546,1.11e+18,06-04-2019 03:35,0,0,0,1,atuser your webster is breaking once again reporting system is broken can not report in group
2547,1.13e+18,14-05-2019 19:58,0,0,0,1,atuser i need to send you this screenshot in the dm i having a bit of a problem
2548,1.13e+18,09-05-2019 16:13,2,0,0,0,i haunt made a new snapshot since my ex and i broke up i kept a new snapshot because i just had everyone on there already and just never really cared to make a new one finally midani feel like all tie are finally cutatuser add me if ya want
2549,1.11e+18,05-04-2019 21:46,0,0,0,1,fix your snapshot instal and every single application need camera because the camera is very zooming to the face not wide a other phone
2550,1.13e+18,26-05-2019 09:51,0,0,0,0,atuser bag about removing billion of fake account but never mention the innocent people affected by this including me iamnotfake fbdisabledme
2551,1.1e+18,19-02-2019 18:12,0,0,0,1,atuser i discovered a programming error in whatsit
2552,1.1e+18,18-02-2019 12:03,23,1,0,0,those snapshot flashback are trying to kill me brother i looked horrible year ago
2553,1.11e+18,17-03-2019 06:55,0,1,0,1,atuser the new update is so bad i can not reply to anyone with public account i can not write anything in the search bar and i am android user
2554,1.11e+18,13-03-2019 19:31,2,0,0,1,what kind of problem is now atuser
2555,1.13e+18,14-05-2019 08:11,0,0,0,0,atuser atuser double standard hypocrisy i am smart i know what is going behind your pc liberaleft hidden agenda door the more you gag u th louder the much vilified and maligned british joeandjane public will shout u will not be silenced ant
2556,1.13e+18,25-05-2019 01:36,3,0,0,0,i auto broke to use photoshop so i just used snapshot
2557,1.1e+18,09-03-2019 01:38,4,0,0,1,can not let anyone get too comfortable with our application got ta make useless update no one asked for every few month to keep everyone on anyone toe if it is not broke fix it and and make everyone get used to it snapshot probably
2558,1.13e+18,21-05-2019 17:00,0,0,0,0,the tennessee highway safety office reminds you to buckle up people like dave are likely to crash into you and then snapshot the aftermath url
2559,1.11e+18,13-03-2019 18:58,0,0,0,1,some people what do you mean some people it is the majority from what i have unheard fix it please url
2560,1.11e+18,07-04-2019 06:39,0,0,0,1,when is atuser going to fix this issue with the camera on phone xr
2561,1.13e+18,20-05-2019 01:44,0,2,0,1,atuser i have had an address issue with goole map for a while that has not been addressed even after submitting the bug it is ruining order to my address that use your application what can i do
2562,1.1e+18,04-03-2019 23:40,0,0,0,1,atuser i am having trouble with the day view on insight for a business account i manage my colleague has the same issue the day view appears fine is there a bug
2563,1.13e+18,28-05-2019 03:38,0,1,0,1,atuser so i got an email saying somebody had attempted to log into my account which was myself now i permanently blocked this is unacceptable i need my snap fix this
2564,1.11e+18,02-04-2019 01:44,5,0,0,0,last year i was in such a good state of mind and my snapshot memory love to remind me how bad i have gotten since then
2565,1.11e+18,15-03-2019 11:51,0,1,0,1,i have got a bug to talk about
2566,1.12e+18,01-05-2019 00:54,0,1,0,1,anyone know how to fix this on atuser atuser i send this snap last week and i have a full connection url
2567,1.11e+18,16-03-2019 15:19,0,0,0,1,atuser atuser why is the camera on the phone kiss so bad when i try to use snapshot it look like i have an android i mad
2568,1.13e+18,25-05-2019 18:58,0,1,0,0,oh i get it now the problem is you are jelly that i am getting real pussy and you are not snapshot i do not care in real life about you at fucking all keep it the same way with me i know little people love to ob over little people better though so i do not expect this to end any time url
2569,1.1e+18,02-03-2019 10:27,0,0,0,0,okay but i would like to report that that snapshot profile is somehow on my snapshot when i login into someone el account someone el on there when i log into mine someone el is on there until i swipe someone el out of my tab is that a bug or a glitch
2570,1.13e+18,23-05-2019 09:06,4,0,0,0,for my first concert i was kind to people and only posted a couple concert video here and there on snapshot with multiple day between post this time i decided to just post a ton at once i mean i still feel bad but people do not have to watch people if people do not want to
2571,1.11e+18,21-03-2019 23:47,4,1,0,1,we get it snapshot so much better in android but there not android had relent bad quality in there camera snapshot stop freaking posting saying its better you want more people to have snapshot so you can be all of the web again oil
2572,1.1e+18,20-02-2019 00:51,0,1,0,1,i know i am speaking on behalf of many android user and you have probably answered this elsewhere i just want to ask why can not android user update snapshot we are still on the update where we can only do second long snap please fix thank you
2573,1.1e+18,18-02-2019 03:28,0,0,0,0,why doe my snapshot story make me look crazy i just like to complain sometimes okay
2574,1.13e+18,13-05-2019 23:29,1,1,0,0,oh what you are describing is merely a hardware limitation i am sorry your phone doe not support score snapshot requires you to take a picture of your face within the blue boundary and then the ai match your face with the filter mask this need a few second not a bug
2575,1.13e+18,07-05-2019 10:52,0,0,0,1,atuser banned me day ago and would not even try to review the ban for posting why do not we take care of our caucasian xian terrorist problem first to post by official disparaging islamist over sea a a problem to be fixed url
2576,1.09e+18,02-02-2019 08:42,0,0,0,0,yes a mistake and people have a right to be upset if this is the smoking gun showing bias though i am not sure this was a cosmetic mistake rather than an institutional one in my opinion these snapchatesque video also distract from the real issue at hand
2577,1.12e+18,20-04-2019 08:39,0,0,0,1,atuser i having trouble with my face-on
2578,1.12e+18,24-04-2019 00:51,18,0,0,0,imagine if snapshot notified you when someone sent your story to somebody id be in trouble
2579,1.11e+18,22-03-2019 03:21,0,1,0,1,atuser everytime i go to add something to my private story my private story also add to my main story i make sure my private story only selected to my private story but my private story always add to both when i mean to only post to my private how can i resolve this problem
2580,1.11e+18,13-03-2019 19:00,0,0,0,1,atuser please could correct the error of operation
2581,1.13e+18,25-05-2019 13:13,0,1,0,1,i have already done that and nobody answered my email yet my email terrible how you are not able to give a solution to my problem and head me over to that page that you have to write about your problem but they never answer worst support ever i need an answer
2582,1.11e+18,14-03-2019 21:35,0,0,0,1,i need help fixing this problem url
2583,1.11e+18,14-03-2019 00:58,0,0,0,1,atuser my login id fail m not able to change my password password reset code again and again same digit please help
2584,1.09e+18,07-02-2019 13:02,0,1,0,0,that day is far a lot of people count on instagram a a revenue and a lot of people going to keep the application active but seeing the fall of snapshot i wonder what the next social medial big concept is gong to be because right now i feel like instal and face-on are too big to fail
2585,1.13e+18,25-05-2019 15:07,110,1,13,0,remember when snapshot best friend use to get everyone as in trouble
2586,1.11e+18,03-04-2019 21:12,4,1,0,0,too bad i can not use my linked without my face-on account
2587,1.11e+18,29-03-2019 02:24,0,0,0,1,atuser with the latest actualization for android i can not resent for more than people can you fix that
2588,1.13e+18,26-05-2019 00:53,4,1,0,0,i was supposed to hang out with my brother today and i have been waiting for my brother to text me all day and i look at one of my brother snapshot story and my brother hanging out wo me i am upset
2589,1.11e+18,28-03-2019 06:43,7,0,2,0,these snapshot memory never fail to put me in my feel and remind me how good some thing used to be
2590,1.13e+18,15-05-2019 16:02,5,3,1,0,tried that snapshot filter and almost threw my phone i would def never be invited to link up with the bad bitch
2591,1.12e+18,14-04-2019 11:51,0,0,0,1,atuser is broken i blame credit
2592,1.11e+18,13-03-2019 19:02,0,0,0,1,atuser is down yet again issue after issue really disappointing when some rely on it to stay in touch
2593,1.13e+18,27-05-2019 17:07,0,1,0,1,still having trouble getting in to snapshot with my email after confirmed password change
2594,1.13e+18,27-05-2019 12:52,0,1,0,0,i just want to know how to save the location that your in when you get to the location so i can drive back there later with no problem
2595,1.13e+18,30-05-2019 20:58,2,0,0,1,this new snapshot has me leaving people on opened then accidentally calling people while i trying to kiss out then i forced to respond with ops my bad
2596,1.1e+18,08-03-2019 15:13,0,0,0,1,i also mad right now atuser removed my day streak that i had that was the only reason why i was on snapshot they need to fix this shit
2597,1.13e+18,09-05-2019 19:35,0,0,0,1,atuser another day of reporting to support about this issue which take hour to fix there is no share option for the album of photo that i just posted in the growing empowerment page can you please fix this a soon a possible student need for portfolio and
2598,1.12e+18,15-04-2019 01:38,1,0,0,0,i think it is the snapshot quality int too bad once you adjust laugh my as off i do not know why snapshot haunt updated t to work w the kiss
2599,1.11e+18,13-03-2019 22:36,0,0,0,1,a crisis that you can not resolute effecting other social aps that alight with face-on pull the plug and fix the bug
2600,1.11e+18,17-03-2019 02:06,32,5,0,0,first time trying instagram filter not too bad they are definitely clearer than snapshot whats everyone up to tonight atuser and i are working on our uis and ill try to stream some key later too url
2601,1.1e+18,08-03-2019 06:21,0,0,0,1,atuser hello i have been having a bug so to call a bug where whenever is i exit a chat and come back to the same chat minute later the sticker that i have sent are gone do you know anything about this
2602,1.1e+18,22-02-2019 02:44,0,1,0,1,so i can get my other video to load on twitter but the video i recorded from snapshot will not unload like what the fuck am i the only person having this problem
2603,1.12e+18,02-05-2019 22:20,0,1,0,1,this is such a bummer i about to lose my day streak because of this stupid issue
2604,1.13e+18,10-05-2019 22:16,1,0,0,0,according to snapshot my male self is just me but with a bad mustache so i have accepted in my heart that i am already an anima prince
2605,1.12e+18,11-04-2019 18:24,0,1,0,1,i have around gb of free space i did everything a you said in the same order will try sending some snap now and will get back to you p many people in my friend circle are experiencing the same problem please look into the same problem
2606,1.11e+18,13-03-2019 17:41,0,0,0,1,fix face-on it is been down for a couple hour in the midwest
2607,1.11e+18,13-03-2019 20:52,0,0,0,1,atuser image unload error
2608,1.09e+18,08-02-2019 09:17,0,0,0,0,i also vented about how it piss me off that every alt model i follow on snapshot listens to that dead shitbird xtentacion it was a successful slow night in my book and the road were anywhere near a bad a they made it out to be
2609,1.13e+18,20-05-2019 03:36,1,0,0,1,i will stay up until am until i can download snapshot so i can talk to my best friend idc atuser please fix yourself
2610,1.12e+18,14-04-2019 19:16,2,1,0,1,why is my snapshot this close to my face with the iphonexr is there a way to fix url
2611,1.1e+18,27-02-2019 01:58,6,1,1,0,atuser snapshot story never fail to make me laugh my as off
2612,1.11e+18,13-03-2019 21:22,0,0,0,1,moin hello are you able to resolve the issue we are waiting
2613,1.13e+18,11-05-2019 06:45,0,0,0,1,yeah and we all might want to just see what we all want to see i just tried these filter on snapshot and this seem slow and glitch
2614,1.11e+18,13-03-2019 18:01,0,1,0,1,atuser help error code when i try to log in i have reset password on desktop i also still logged in on desktop tried to reset my password got the code and entered new one but on save just a white screen can not log into specify an
2615,1.13e+18,10-05-2019 21:38,1,1,0,0,i just looked at his snapshot story and there were so many young people wanting to see his and it broke my heart because so many young people wanting to see him do not now that so many young people wanting to see him are being manipulated by his just for money and fame
2616,1.11e+18,21-03-2019 03:07,0,0,0,0,snapshot trying to get my hope up with this stand up with this stand working url
2617,1.11e+18,27-03-2019 01:59,5,0,0,0,snapshot reminded me that two year ago my depression was so bad that the only thing that got me out of bed when i dint have or did have and dint go class was going to pet store with lori and class would show me the snake and we would pet dog url
2618,1.12e+18,24-04-2019 09:47,0,0,0,0,atuser good afternoon my phone was on my pocket and was unlocked a few person has been added without my agreement because of option quick the problem is i can not find any of this person whom has been added how can i do to cancel ou re
2619,1.11e+18,01-04-2019 23:22,89,1,0,0,if you have good wife do not take good wife for granted have to lie in a certain position in my bed to try load a snapshot i got minute ago f most frustrating thing ever and do not get me started on trna watch funny video like i be stoned trna have a laugh and end up in a heap
2620,1.12e+18,10-04-2019 09:44,0,0,0,0,georgia teen drove mph used snapshot before crash that killed friend pleads guilty to charge report fox url
2621,1.11e+18,13-03-2019 16:43,0,1,0,1,atuser i having trouble logging into the application i know my password but my password giving me error code and i do not know what that mean could you please help me
2622,1.11e+18,13-03-2019 20:51,2,0,1,1,atuser building such a big empire and let such a big empire get down that way what a cruelty fix such a big empire fix such a big empire fix such a big empire fix such a big empire fix such a big empire fix such a big empire fix such a big empire fix such a big empire fix such a big empire fix such a big empire fix such a big empire fix such a big empire fix such a big empire fix such a big empire fix such a big empire quickly url
2623,1.12e+18,13-04-2019 23:56,0,0,0,0,atuser i do not get how you have so many resource but your nested service are they still called service is down or return nothing or fails after returning post day a week for month you got ta change something pay me money and we can fi
2624,1.09e+18,05-02-2019 14:23,1,0,0,0,not a bad a me my yr old daughter had to show me how to use atuser i austin learning laugh out loud
2625,1.12e+18,18-04-2019 01:55,0,0,0,0,there is obviously an issue if people can not find it and you have to add the link saw madonna is new album was released but madonna gone and so are other album what is the issue if i pay for my music why am i not getting access
2626,1.12e+18,11-04-2019 15:57,1,0,0,1,hey atuser are you ever going to fix your application for new phone atuser been month figure atuser out
2627,1.1e+18,18-02-2019 01:34,1,0,0,0,had to stop taking pic with snapshot bc it started to make me feel bad about myself laugh my as off url
2628,1.11e+18,13-03-2019 19:19,4,0,1,1,oh my god am going crazy fix it
2629,1.11e+18,15-03-2019 09:09,5,1,0,1,still waiting for the sm factor code i have requested the sm factor code many time with no code sent facebokstildown are you planning on fixing this problem
2630,1.12e+18,22-04-2019 08:02,0,1,0,0,atuser atuser i am seeing this error on my webster while checking pixel however when i have checked in my pixel setting it all look perfect any specific reason and solution for this url
2631,1.1e+18,26-02-2019 16:21,0,0,0,1,hi i have a problem sending archive via whatsit web how can i get some help
2632,1.11e+18,13-03-2019 19:22,0,0,0,1,fix it jesus
2633,1.11e+18,27-03-2019 02:23,0,0,0,0,see the problem is even when people do not want to talk to me directly i will not send anyone else to speak for me so you are just going to have to settle for being mad at me through a snapshot or video chat on via someone else url
2634,1.11e+18,13-03-2019 22:43,0,0,0,1,atuser atuser i am still down hope you do not think the issue is resolved like come of on you are a billion dollar company have some failsafe
2635,1.11e+18,15-03-2019 07:50,0,0,0,1,atuser atuser when are you fixing phone x xr and x max camera please i want to go back to taking good series fifth
2636,1.11e+18,03-04-2019 15:03,0,0,0,1,atuser please help me my account got suspended from local guidescomunity program due to an error i think atuser previously told me that they will try to contact me privately but they have not responded after that please help atuser atuser
2637,1.13e+18,26-05-2019 06:32,2,0,0,0,oh my i just went to my first ever raid what a time man i have no word for it oh wait my bad i was on snapshot
2638,1.11e+18,23-03-2019 13:22,1,0,0,0,snapshot want me to have snapshot baby url
2639,1.13e+18,16-05-2019 18:09,2,0,1,1,atuser so no i tried to log out of my mother snap and my mother she couldnt log in it say your account has been locked what is the problem she do not even use snapshot and have about person it must be a problem
2640,1.11e+18,23-03-2019 09:25,1,0,0,1,i mad at past me for saving everything to snapshot memory bc now i can not look at bc cause bc crash every second
2641,1.1e+18,16-02-2019 05:11,1,0,0,0,boat are so stupid do not know where to hit uninstaling snapdeal when snapshot ceo spoke bad about indian subscribing sony if sidhu said something and if underwear is proven anti-national you stop wearing underwear too
2642,1.11e+18,16-03-2019 21:46,0,1,0,1,it is a relief to see i am not the only one with this issue have spent the whole day trying to solve this issue
2643,1.11e+18,14-03-2019 01:43,0,0,0,0,are you still working on the problem
2644,1.13e+18,29-05-2019 01:20,0,0,0,0,atuser it is totally wrong that you will not take down the fake doctored nancy pylorus video the right thing to do is to take the fake doctored nancy pylorus video down there is enough disinformation a it is please do not contribute further to the problem
2645,1.13e+18,30-05-2019 17:50,0,1,0,1,atuser why is this happening out of nowhere osf installed on computer web interface work fine osf desktop application responds to qr code then throw this error absolutely infuriating url
2646,1.11e+18,03-04-2019 22:55,0,0,0,0,you are going to crash the snapshot server
2647,1.11e+18,13-03-2019 20:23,0,0,0,1,also there is trouble in whatsit
2648,1.11e+18,16-03-2019 02:51,3,0,1,0,for all my girlfriend little snapshot fan know she bad and she know she bad so she do not need you reminding she so with that being said do not make me have to air your location out
2649,1.11e+18,04-04-2019 03:55,0,0,0,0,i legit just started cry after seeing a snapshot video of grayson dancing through a crowd at coach last year i i want to go to a music festival with the twin so bad
2650,1.1e+18,02-03-2019 18:30,9,1,0,0,maybe i auto high but imagine if snapshot had an error at some point where when you take a snap with a filter to look le minpin it sends to the other person without one n you will never know because the other person will just think the other person a normal pic
2651,1.1e+18,08-03-2019 04:10,6,1,0,0,one of my cousin ex blocked me on ig year ago when ig broke up for no reason i thought ig were cool or whatever now he trying to add me on snapshot today and i adjust going to have to block for revenge
2652,1.11e+18,27-03-2019 01:10,6,1,0,0,snapshot for you story are all clickbait snapshot for you story never actually reflect the headline i just want to know why your friend are jealous of the bug thats nesting in your skin
2653,1.11e+18,18-03-2019 15:16,0,0,0,1,atuser our webster url has been mistakenly blocked for month on your platform with no apparent reason our have sent you so many message to try to resolve the issue but our have been ignored so far
2654,1.12e+18,14-04-2019 12:18,0,0,0,1,atuser help why of are my message not going though its been in a connecting loop for ever on wife and grin not even if i try to change a background nothing load please help me fix this and yes i have tried switching on and off
2655,1.11e+18,13-03-2019 20:51,0,0,0,1,atuser please fix the outage i need to send pic to a friend
2656,1.13e+18,24-05-2019 01:42,0,0,0,1,atuser why are live show constantly freezing i mean the show stop and the play button come up and i have to hit the play button again what is the problem
2657,1.09e+18,09-02-2019 14:22,0,0,0,0,this is the age of stupidity stay off your phone do your job other people is life hang in the balance now that being said let hope this man find peace in this man action this man will have to live with this man and that will no match for snapshot i feel sorry for the family and this man
2658,1.12e+18,14-04-2019 12:37,0,1,0,1,atuser whatsit web has a problem now
2659,1.11e+18,13-03-2019 23:10,0,0,0,1,why no email about this this telling me i do not even have an account with you all anymore you should have at least notified u via email i thought someone hacked my account and have been scrambling to figure out how to fix my account and all along my account was because your down
2660,1.11e+18,14-03-2019 04:09,0,0,0,1,what was the reason for this issue
2661,1.11e+18,13-03-2019 19:59,0,0,0,1,i followed so many tutorial on yt on how to fix yt and reset every single setting on my phone thinking yt got a virus to find out ig server are down tell me i am not the only one
2662,1.11e+18,28-03-2019 12:52,0,1,0,1,atuser please check the problem in dark mode on my phone i already send a mail but a mail show not supported but why awaiting revert please url
2663,1.1e+18,10-03-2019 18:35,0,0,0,1,you keep banning me for selling gui i do not get selling gui is it because i black i can not afford gui because all of my piece are authentic i have my receipt and everything be nice if you can urban me from marketplace i have sold too many people and not one bad customer review
2664,1.12e+18,04-05-2019 15:00,0,1,0,1,atuser how can i reportcontribute to fix translation error in regional indian language
2665,1.1e+18,23-02-2019 15:31,1,0,0,0,but when dome said dome no longer allowing crisp to see dome crisp ran to snapshot with the problem instead of trying to make thing legal dome was posting video of dome and telling the whole world their problem that was between dome and crisp
2666,1.13e+18,29-05-2019 13:13,0,1,0,1,atuser hi i having trouble to get back my old snapshot account username atuser seems i not getting a code to get back my old snapshot account could you look at a code i cry for my old snapshot account
2667,1.11e+18,14-03-2019 01:10,0,0,0,1,this is so completely messed up for cry out loud zuckerberg get your shit together and fix this it is been over hour already
2668,1.11e+18,14-03-2019 02:12,0,0,0,1,face-on was hacked and this problem is far more serious than we are lead to believe
2669,1.11e+18,28-03-2019 17:21,0,0,0,1,atuser what is application banned issue contact no india i was using the whatsit no and i got the pop-up to verify the number but when i tried the number was banned this is request you to resolve the issue so i can use
2670,1.13e+18,05-05-2019 22:53,0,1,0,1,atuser hi my snapshot is making me rematch everyone story over and over my snapshot getting quite annoying how long do you think my snapshot will take to fix my snapshot my snapshot has been like this the past day or so
2671,1.11e+18,13-03-2019 23:34,3,0,0,1,laugh my as off i shut off maturer and deleted the aps like time trying to fix the aps
2672,1.11e+18,16-03-2019 03:14,0,0,0,1,yo atuser can you please fix how dramatically comedian series are on the phone x pretty please my arm agent long enough to hold my phone far enough away for a flattering picture
2673,1.13e+18,05-05-2019 13:54,0,1,0,1,when i enter mobile number n a soon i click on send code i receive the error from the day had this issue but was able to send code n now it is giving that error n unable to access my account
2674,1.12e+18,28-04-2019 13:58,0,2,0,1,goole map atuser need to have a nigerian map update that will specify good road and bad road smooth road and road laden with pothole ordinary pothole and gully deep pothole
2675,1.13e+18,29-05-2019 21:02,0,1,0,0,i do not use snapshot like that but i feel like i ned charge stalker to even get approved it not my problem when you find out i do not take picture
2676,1.1e+18,06-03-2019 11:45,0,0,0,1,atuser when using wa with wife why take so long for connecting but when i connect wawifivpn wawifivpn going well please fix it the bug
2677,1.13e+18,28-05-2019 05:14,0,0,0,1,atuser you io application has a multi-page login flow that get reset whenever you multitask this make using a password manager or fa application impossible showstopper bug need fixing immediately
2678,1.12e+18,26-04-2019 03:02,0,0,0,0,i started a new school and of course i was cute so these two dude approached me and asked for my number a bitch was broke so my phone was off and i wrote my snapshot down and lifted my hand up and was down for whoever to grab my snapshot the ugly dude grabbed my snapshot next day the ugly dude text me
2679,1.1e+18,04-03-2019 06:34,0,0,0,1,atuser blindly mark all post with a link in all post a spam that is one way to kill your platform fail hard to discus in group with such a system
2680,1.13e+18,19-05-2019 16:24,0,0,0,1,atuser hey can you fix my gender swap filter i want to be able to record video lie and cheat on my girl play k and use the same bathing towel for a year
2681,1.13e+18,16-05-2019 02:27,2,0,0,0,please you have unpublished our positive page magic wand tarot and our positive page magic wand tarot and its page page actively on since with over k follower our post with guideline and follow all rule please if there is an issue our are willing to fix it please can you help our resolve an issue we are willing to fix it kindly
2682,1.09e+18,08-02-2019 19:22,0,0,0,0,atuser it should take a snapshot video to go viral to show you guy that there a bullying problem in urban and in all school
2683,1.13e+18,19-05-2019 19:44,0,0,0,0,however it is a good base your problem seems to be you are fooled by the idea that passive income is so easy to come by the probability is next to zero that you will make premium off of snapshot again the bus is a great place to begin research cn doe count
2684,1.12e+18,10-04-2019 09:37,1,0,0,1,i have that problem my whatsit was crashing and did not want to open what is wrong with this url
2685,1.12e+18,18-04-2019 22:27,2,0,1,0,tbt to summer of when we were joined by atuser and atuser to talk about snapshot dysmorphia a trend in cosmetic surgery that had been recently identified a a problem by the professional journal jama throwbackthursday precast podcasting url
2686,1.12e+18,23-04-2019 08:18,2,0,0,0,i always feel like writing help me with my twisted fucked soul it doe fix your problem but it good to vent i always use logger or wordpres i quickly realized not that many people care about that anymore losing snapshot or ig story is the wave right now go off si
2687,1.13e+18,29-05-2019 21:14,0,0,0,0,i am on snapshot because i want to talk to atuser but snapshot is using it a a one way platform too bad i can not buy my way to one of snapshot fancy dinner and let snapshot know what i think url
2688,1.11e+18,13-03-2019 17:59,0,0,0,1,atuser what is the problem url
2689,1.11e+18,13-03-2019 18:17,0,0,0,1,still waiting i can not respond to anything on face-on fix anything on face-on
2690,1.12e+18,09-04-2019 23:16,1,0,0,0,georgia teen who drove mph used snapshot in crash that killed friend is going to prison url
